title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/input_walk_hall_1(168),2.537,2.481,5.661,5.116,5.895,5.07,1
/input_walk_hall_1(169),2.552,2.381,5.571,5.233,5.751,5.457,1
/input_walk_hall_1(170),1.975,1.906,6.718,5.8,6.764,5.784,1
/input_walk_hall_1(171),2.599,2.445,7.231,5.438,7.18,5.661,1
/input_walk_hall_1(172),3.541,3.372,5.907,4.967,6.175,5.282,1
/input_walk_hall_1(173),3.299,3.106,5.745,4.83,6.149,4.854,1
/input_walk_hall_1(174),1.955,1.758,6.643,5.873,6.737,5.875,1
/input_walk_hall_1(175),1.931,1.699,6.85,6.118,6.708,6.058,1
/input_walk_all_2(0),2.45,1.96,6.456,5.766,6.553,6.018,1
/input_walk_all_2(1),2.233,2.085,6.43,6.19,6.679,6.178,1
/input_walk_all_2(2),1.931,1.813,6.72,6.45,6.727,6.494,1
/input_walk_all_2(3),1.851,1.713,6.409,6.151,6.354,6.093,1
/input_walk_all_2(4),1.888,1.764,6.341,5.656,6.453,5.605,1
/input_walk_all_2(5),2.186,1.824,6.256,5.503,6.584,5.772,1
/input_walk_all_2(6),2.12,1.804,7.011,6.511,7.079,6.849,1
/input_walk_all_2(7),2.688,2.044,6.336,5.288,6.277,5.832,1
/input_walk_all_2(8),2.83,2.171,5.546,4.791,5.62,4.871,1
/input_walk_all_2(9),2.322,2.036,5.793,5.338,5.787,5.507,1
/input_walk_all_2(10),3.174,2.698,4.26,4.168,4.443,4.434,1
/input_walk_all_2(11),2.24,2.025,6.442,5.697,6.33,5.879,1
/input_walk_all_2(12),2.295,2.206,6.617,6.392,6.655,6.517,1
/input_walk_all_2(13),2.294,1.949,6.433,6.048,6.421,6.066,1
/input_walk_all_2(14),2.071,2.008,6.284,5.774,6.225,5.676,1
/input_walk_all_2(15),2.163,1.86,6.277,5.585,6.29,5.435,1
/input_walk_all_2(16),2.212,1.964,5.848,5.11,6.08,5.179,1
/input_walk_all_2(17),2.09,1.839,6.752,6.024,6.926,6.366,1
/input_walk_all_2(18),2.27,2.211,6.439,5.527,6.571,5.816,1
/input_walk_all_2(19),2.513,2.377,5.409,4.34,5.493,4.356,1
/input_walk_all_2(20),2.501,2.447,6.078,5.48,6.078,5.359,1
/input_walk_all_2(21),3.215,3.053,4.956,4.646,5.327,4.931,1
/input_walk_all_2(22),2.362,2.314,6.277,6.063,6.71,5.906,1
/input_walk_all_2(23),2.326,2.151,6.694,6.162,6.564,6.441,1
/input_walk_all_2(24),2.047,1.895,6.984,6.122,7.13,6.004,1
/input_walk_all_2(25),1.96,1.694,6.889,6.118,6.879,6.091,1
/input_walk_all_2(26),2.009,1.977,6.767,5.753,6.548,5.612,1
/input_walk_all_2(27),2.159,1.897,5.945,4.979,6.085,5.149,1
/input_walk_all_2(28),2.021,1.681,7.141,5.949,7.435,5.999,1
/input_walk_all_2(29),2.263,2.066,6.034,5.439,6.303,5.431,1
/input_walk_all_2(30),2.334,2.279,5.003,4.772,5.126,4.805,1
/input_walk_all_2(31),2.291,2.094,5.589,5.3,5.66,5.253,1
/input_walk_all_2(32),2.71,2.533,4.334,4.109,4.485,4.3,1
/input_walk_all_2(33),2.18,2.152,6.488,5.846,6.454,5.895,1
/input_walk_all_2(34),2.325,2.078,6.847,5.96,6.852,6.013,1
/input_walk_all_2(35),1.953,1.811,6.473,6.114,6.489,6.111,1
/input_walk_all_2(36),1.923,1.821,6.244,5.849,6.284,5.802,1
/input_walk_all_2(37),2.096,1.731,6.195,5.844,6.127,5.922,1
/input_walk_all_2(38),2.205,1.891,5.509,5.366,5.82,5.599,1
/input_walk_all_2(39),2.036,1.786,7.051,5.948,7.341,6.127,1
/input_walk_all_2(40),2.568,2.045,5.981,5.433,6.146,5.544,1
/input_walk_all_2(41),2.986,2.365,5.021,4.53,4.999,4.705,1
/input_walk_all_2(42),2.76,2.354,5.63,5.278,5.681,5.138,1
/input_walk_all_2(43),3.158,2.659,4.618,4.135,4.801,4.42,1
/input_walk_all_2(44),2.322,1.994,6.4,5.418,6.434,5.423,1
/input_walk_all_2(45),2.173,2.078,6.422,5.729,6.478,5.686,1
/input_walk_all_2(46),1.974,1.884,6.294,5.862,6.352,5.801,1
/input_walk_all_2(47),1.895,1.817,6.79,5.513,6.816,5.535,1
/input_walk_all_2(48),2.054,1.908,6.6,5.596,6.688,5.512,1
/input_walk_all_2(49),2.089,1.862,5.721,5.38,5.827,5.323,1
/input_walk_all_2(50),1.998,1.864,6.908,5.744,6.716,6.044,1
/input_walk_all_2(51),2.44,2.261,6.435,5.628,6.357,5.816,1
/input_walk_all_2(52),2.563,2.291,5.406,5.048,5.599,5.062,1
/input_walk_all_2(53),2.528,2.074,5.735,5.084,5.798,5.081,1
/input_walk_all_2(54),3.008,2.914,4.71,4.075,4.69,4.324,1
/input_walk_all_2(55),2.234,2.0,6.229,5.779,6.364,5.914,1
/input_walk_all_2(56),2.355,2.022,6.366,6.16,6.403,6.182,1
/input_walk_all_2(57),2.065,1.805,6.513,6.095,6.524,5.964,1
/input_walk_all_2(58),2.132,1.923,6.386,5.668,6.305,5.709,1
/input_walk_all_2(59),2.287,1.727,6.191,5.766,6.111,5.84,1
/input_walk_all_2(60),2.01,1.945,5.897,5.252,6.219,5.471,1
/input_walk_all_2(61),1.941,1.819,6.9,5.53,7.256,5.598,1
/input_walk_all_2(62),2.507,2.104,6.052,5.554,6.303,5.454,1
/input_walk_all_2(63),2.672,2.39,5.716,4.838,5.94,4.677,1
/input_walk_all_2(64),2.529,2.048,6.161,5.355,6.362,5.148,1
/input_walk_all_2(65),3.442,2.626,4.941,3.912,4.888,4.104,1
/input_walk_all_2(66),2.471,2.003,6.608,5.072,6.76,5.515,1
/input_walk_all_2(67),2.559,2.052,6.389,5.473,6.666,5.748,1
/input_walk_all_2(68),2.193,1.918,6.507,5.888,6.607,5.986,1
/input_walk_all_2(69),1.911,1.868,6.304,5.834,6.332,5.896,1
/input_walk_all_2(70),1.984,1.789,6.562,5.61,6.583,5.619,1
/input_walk_all_2(71),2.135,1.933,5.564,5.165,5.827,5.37,1
/input_walk_all_2(72),2.073,1.79,7.296,6.531,7.567,6.567,1
/input_walk_all_2(73),2.219,1.992,6.458,5.684,6.812,5.606,1
/input_walk_all_2(74),2.686,2.327,5.563,4.354,5.62,4.407,1
/input_walk_all_2(75),2.703,2.482,6.064,4.986,6.121,5.058,1
/input_walk_all_2(76),3.333,2.716,4.539,4.109,4.742,4.338,1
/input_walk_all_2(77),2.395,1.952,6.343,5.819,6.448,5.714,1
/input_walk_all_2(78),2.42,1.991,6.411,5.837,6.598,5.752,1
/input_walk_all_2(79),2.154,1.801,6.437,5.93,6.601,5.839,1
/input_walk_all_2(80),2.045,1.955,6.423,6.0,6.399,6.106,1
/input_walk_all_2(81),2.187,2.042,6.865,5.635,6.763,5.783,1
/input_walk_all_2(82),2.151,1.885,6.105,4.883,6.227,5.135,1
/input_walk_all_2(83),1.951,1.777,6.551,5.996,6.655,6.215,1
/input_walk_all_2(84),2.588,2.29,5.863,5.071,5.887,5.475,1
/input_walk_all_2(85),2.756,2.528,5.39,4.532,5.322,4.917,1
/input_walk_all_2(86),2.462,2.15,5.641,5.353,5.64,5.346,1
/input_walk_all_2(87),3.235,2.355,4.419,4.172,4.555,4.174,1
/input_walk_all_2(88),2.322,2.039,6.565,6.072,6.532,6.15,1
/input_walk_all_2(89),2.462,2.122,6.639,6.075,6.566,6.184,1
/input_walk_all_2(90),1.897,1.855,6.376,5.954,6.547,5.985,1
/input_walk_all_2(91),2.02,1.812,6.272,6.024,6.4,5.942,1
/input_walk_all_2(92),2.01,1.91,6.433,5.435,6.292,5.486,1
/input_walk_all_2(93),2.417,1.891,5.946,5.045,6.195,5.415,1
/input_walk_all_2(94),2.326,1.81,6.453,5.957,6.717,6.12,1
/input_walk_all_2(95),2.497,2.299,5.8,5.289,5.931,5.451,1
/input_walk_all_2(96),2.725,2.529,5.324,4.619,5.455,4.727,1
/input_walk_all_2(97),2.664,2.209,5.493,5.331,5.598,5.238,1
/input_walk_all_2(98),3.207,2.743,4.372,3.923,4.577,3.933,1
/input_walk_all_2(99),2.319,1.874,6.581,5.676,6.617,5.708,1
/input_walk_all_2(100),2.638,1.941,6.336,5.921,6.353,5.956,1
/input_walk_all_2(101),1.901,1.857,6.834,5.887,6.902,5.995,1
/input_walk_all_2(102),2.015,1.77,6.967,5.928,7.035,5.846,1
/input_walk_all_2(103),2.035,1.781,6.669,5.8,6.342,5.795,1
/input_walk_all_2(104),2.093,2.045,5.932,4.899,5.977,5.137,1
/input_walk_all_2(105),2.152,2.034,6.614,5.537,6.769,5.858,1
/input_walk_all_2(106),2.459,2.201,5.817,5.019,5.73,5.467,1
/input_walk_all_2(107),2.594,2.47,5.274,4.855,5.254,4.943,1
/input_walk_all_2(108),2.483,2.085,5.54,5.237,5.692,5.281,1
/input_walk_all_2(109),3.12,2.702,4.169,3.914,4.54,3.938,1
/input_walk_all_2(110),2.13,1.942,6.3,5.884,6.345,6.115,1
/input_walk_all_2(111),2.323,1.985,6.883,6.182,6.894,6.433,1
/input_walk_all_2(112),2.109,1.871,6.904,6.267,6.812,6.36,1
/input_walk_all_2(113),2.002,1.753,6.644,5.853,6.626,5.863,1
/input_walk_all_2(114),1.926,1.823,6.211,5.899,6.058,6.004,1
/input_walk_all_2(115),2.181,1.904,5.592,5.229,6.055,5.24,1
/input_walk_all_2(116),2.01,1.846,6.975,5.657,7.483,5.68,1
/input_walk_all_2(117),2.411,2.318,6.107,5.241,6.521,5.326,1
/input_walk_all_2(118),2.524,2.475,5.264,4.94,5.498,5.045,1
/input_walk_all_2(119),2.357,2.186,5.966,4.938,5.879,4.989,1
/input_walk_all_2(120),3.319,2.751,4.557,3.875,4.447,4.16,1
/input_walk_all_2(121),2.462,2.035,6.158,5.866,6.303,5.765,1
/input_walk_all_2(122),2.317,2.133,6.75,6.295,6.815,6.416,1
/input_walk_all_2(123),2.103,1.842,6.742,5.833,6.824,5.893,1
/input_walk_all_2(124),2.066,1.781,6.682,5.724,6.596,5.726,1
/input_walk_all_2(125),2.107,1.76,6.273,6.078,6.11,6.008,1
/input_walk_all_2(126),2.241,2.044,5.795,5.605,6.376,5.443,1
/input_walk_all_2(127),2.071,1.916,7.173,6.064,7.556,5.965,1
/input_walk_all_2(128),2.262,1.989,6.543,5.486,6.779,5.357,1
/input_walk_all_2(129),2.7,2.149,5.477,4.545,5.534,4.617,1
/input_walk_all_2(130),2.593,2.064,6.249,5.263,6.324,5.12,1
/input_walk_all_2(131),3.296,2.773,5.407,4.05,5.242,3.959,1
/input_walk_all_2(132),2.374,2.072,6.112,5.829,6.159,5.897,1
/input_walk_all_2(133),2.473,2.165,7.166,5.666,7.335,5.772,1
/input_walk_all_2(134),2.153,1.927,6.848,5.884,6.756,6.157,1
/input_walk_all_2(135),1.876,1.812,6.136,6.044,6.229,5.922,1
/input_walk_all_2(136),2.051,1.712,6.449,5.946,6.497,5.748,1
/input_walk_all_2(137),2.181,1.917,6.033,5.068,6.237,5.466,1
/input_walk_all_2(138),2.142,1.974,6.653,5.638,6.957,5.775,1
/input_walk_all_2(139),2.208,2.102,5.522,4.643,5.554,4.928,1
/input_walk_all_2(140),2.389,2.354,5.222,4.929,5.268,4.86,1
/input_walk_all_2(141),2.58,2.408,6.0,5.483,6.084,5.305,1
/input_walk_all_2(142),2.829,2.521,4.641,4.051,4.761,4.197,1
/input_walk_all_2(143),2.281,1.884,6.451,5.722,6.601,5.772,1
/input_walk_all_2(144),2.499,2.158,7.337,5.517,7.289,5.687,1
/input_walk_all_2(145),2.248,1.998,7.352,5.878,7.396,5.899,1
/input_walk_all_2(146),1.983,1.745,6.606,5.904,6.642,5.841,1
/input_walk_all_2(147),1.994,1.734,6.073,5.733,5.905,5.797,1
/input_walk_all_2(148),2.236,1.977,5.48,5.134,5.785,5.25,1
/input_walk_all_2(149),2.015,1.979,6.506,6.187,6.911,6.207,1
/input_walk_all_2(150),2.553,2.094,5.904,5.491,5.929,5.867,1
/input_walk_all_2(151),2.681,2.558,5.153,4.972,5.203,5.063,1
/input_walk_all_2(152),2.386,2.244,6.0,5.544,5.992,5.496,1
/input_walk_all_2(153),2.911,2.618,4.918,4.13,4.887,4.218,1
/input_walk_all_2(154),2.43,2.033,6.225,5.942,6.389,5.862,1
/input_walk_all_2(155),2.572,1.844,6.804,5.872,7.102,5.774,1
/input_walk_all_2(156),2.277,1.755,6.815,6.1,6.895,5.979,1
/input_walk_all_2(157),2.051,1.765,6.759,5.651,6.526,5.86,1
/input_walk_all_2(158),2.062,1.72,6.307,5.849,6.406,5.629,1
/input_walk_all_2(159),2.177,1.961,6.11,4.775,6.241,5.168,1
/input_walk_all_2(160),2.188,1.931,6.389,6.276,6.55,6.414,1
/input_walk_all_2(161),2.708,2.059,6.19,5.023,6.325,5.062,1
/input_walk_all_2(162),2.934,2.185,5.751,4.759,5.702,5.057,1
/input_walk_all_2(163),2.52,2.059,5.973,5.541,5.809,5.725,1
/input_walk_all_2(164),3.209,2.898,4.604,4.468,4.748,4.43,1
/input_walk_all_2(165),2.355,2.07,6.805,5.539,6.705,5.577,1
/input_walk_all_2(166),2.329,2.144,6.924,5.748,6.89,5.772,1
/input_walk_all_2(167),2.07,1.929,6.864,6.413,6.91,6.3,1
/input_walk_all_2(168),1.981,1.762,6.756,6.365,6.882,6.159,1
/input_walk_all_2(169),2.279,2.027,6.524,5.786,6.354,5.905,1
/input_walk_all_2(170),2.149,1.972,5.499,4.956,5.687,5.38,1
/input_walk_all_2(171),2.044,1.713,6.799,6.049,6.922,6.254,1
/input_walk_all_2(172),2.355,2.031,6.221,4.878,6.287,4.985,1
/input_walk_all_2(173),2.702,2.175,5.39,4.861,5.513,5.121,1
/input_walk_all_2(174),2.514,2.203,6.013,5.468,6.054,5.44,1
/input_walk_all_2(175),3.127,2.92,4.68,4.274,4.931,4.139,1
/input_walk_br2_1(0),3.329,2.929,6.478,5.939,6.4,6.009,1
/input_walk_br2_1(1),3.62,3.039,6.001,5.704,5.831,5.759,1
/input_walk_br2_1(2),3.965,3.019,5.954,5.524,6.458,5.446,1
/input_walk_br2_1(3),3.378,3.063,5.665,5.443,5.889,5.57,1
/input_walk_br2_1(4),3.026,2.727,5.023,4.229,5.125,4.146,1
/input_walk_br2_1(5),2.735,2.305,5.556,4.283,5.374,4.403,1
/input_walk_br2_1(6),2.506,2.167,6.618,5.594,6.244,5.564,1
/input_walk_br2_1(7),2.145,1.841,6.572,5.385,6.273,5.267,1
/input_walk_br2_1(8),2.547,2.301,6.613,5.992,6.359,5.963,1
/input_walk_br2_1(9),2.474,2.285,6.567,5.974,6.351,6.137,1
/input_walk_br2_1(10),2.465,2.19,6.345,6.145,6.395,6.045,1
/input_walk_br2_1(11),3.263,2.862,6.217,6.072,6.404,5.993,1
/input_walk_br2_1(12),3.378,2.837,5.974,5.528,6.303,5.788,1
/input_walk_br2_1(13),3.44,3.211,5.926,5.299,6.503,5.751,1
/input_walk_br2_1(14),3.468,3.278,5.919,5.382,6.378,5.697,1
/input_walk_br2_1(15),3.267,2.778,5.21,4.139,5.066,4.232,1
/input_walk_br2_1(16),2.814,2.488,5.086,4.518,4.712,4.462,1
/input_walk_br2_1(17),2.334,2.307,6.649,5.443,6.363,5.377,1
/input_walk_br2_1(18),1.935,1.82,6.451,5.608,6.296,5.58,1
/input_walk_br2_1(19),2.507,2.11,6.564,5.987,6.439,6.0,1
/input_walk_br2_1(20),2.383,2.259,6.183,5.909,6.247,5.859,1
/input_walk_br2_1(21),2.275,2.214,6.041,5.653,5.929,5.488,1
/input_walk_br2_1(22),3.156,2.924,6.362,6.112,6.565,6.095,1
/input_walk_br2_1(23),3.149,2.897,6.248,5.725,6.315,5.663,1
/input_walk_br2_1(24),3.6,3.238,5.963,5.274,6.283,5.617,1
/input_walk_br2_1(25),3.747,3.12,5.834,5.453,6.321,5.745,1
/input_walk_br2_1(26),3.353,2.718,5.206,4.587,5.261,4.537,1
/input_walk_br2_1(27),2.731,2.485,5.079,4.259,4.736,4.454,1
/input_walk_br2_1(28),2.378,2.036,6.045,5.856,6.022,5.388,1
/input_walk_br2_1(29),2.148,1.86,6.677,5.865,6.465,5.662,1
/input_walk_br2_1(30),2.628,2.252,6.624,6.327,6.834,5.943,1
/input_walk_br2_1(31),2.709,2.486,6.523,6.066,6.749,5.954,1
/input_walk_br2_1(32),2.729,2.337,6.705,5.795,6.778,5.72,1
/input_walk_br2_1(33),3.536,2.997,6.832,5.885,6.81,6.294,1
/input_walk_br2_1(34),3.199,3.137,6.147,5.513,5.992,5.503,1
/input_walk_br2_1(35),3.443,3.23,6.219,5.254,6.05,5.498,1
/input_walk_br2_1(36),3.259,3.035,5.858,5.269,6.023,5.553,1
/input_walk_br2_1(37),2.971,2.635,4.826,4.428,4.831,4.429,1
/input_walk_br2_1(38),2.751,2.396,5.231,4.345,5.346,4.115,1
/input_walk_br2_1(39),2.319,2.21,6.103,5.293,5.916,5.222,1
/input_walk_br2_1(40),1.988,1.841,6.375,5.653,6.271,5.566,1
/input_walk_br2_1(41),2.406,2.35,7.036,6.38,6.782,6.448,1
/input_walk_br2_1(42),2.52,2.274,6.643,5.953,6.386,6.002,1
/input_walk_br2_1(43),2.539,2.155,6.3,5.638,5.958,5.638,1
/input_walk_br2_1(44),3.017,2.85,6.348,5.303,6.234,5.398,1
/input_walk_br2_1(45),3.544,3.149,6.211,5.711,6.249,5.524,1
/input_walk_br2_1(46),3.751,3.35,6.017,5.683,6.439,5.537,1
/input_walk_br2_1(47),3.587,2.91,5.907,5.022,6.489,5.018,1
/input_walk_br2_1(48),3.142,2.606,4.902,4.516,4.994,4.607,1
/input_walk_br2_1(49),2.765,2.539,5.303,4.658,4.976,4.813,1
/input_walk_br2_1(50),2.421,2.196,6.468,5.892,6.208,5.657,1
/input_walk_br2_1(51),1.921,1.831,6.457,6.335,6.564,6.176,1
/input_walk_br2_1(52),2.504,2.294,6.89,6.536,7.021,6.487,1
/input_walk_br2_1(53),2.58,2.496,6.378,6.295,6.514,6.166,1
/input_walk_br2_1(54),2.515,2.429,6.407,5.806,6.194,5.96,1
/input_walk_br2_1(55),3.225,2.898,6.677,5.694,6.984,5.716,1
/input_walk_br2_1(56),3.271,2.973,6.478,5.479,6.416,5.583,1
/input_walk_br2_1(57),3.648,3.133,6.132,5.296,6.546,5.542,1
/input_walk_br2_1(58),3.136,3.073,5.798,4.866,6.02,5.151,1
/input_walk_br2_1(59),2.983,2.778,5.017,4.483,4.826,4.615,1
/input_walk_br2_1(60),2.771,2.15,5.346,4.499,5.569,4.693,1
/input_walk_br2_1(61),2.198,2.092,6.399,5.45,6.295,5.338,1
/input_walk_br2_1(62),2.073,1.902,6.368,6.088,6.33,5.926,1
/input_walk_br2_1(63),2.427,2.346,6.888,6.205,6.804,6.256,1
/input_walk_br2_1(64),2.565,2.261,6.762,6.176,6.651,6.19,1
/input_walk_br2_1(65),2.393,2.096,5.995,5.771,6.007,5.723,1
/input_walk_br2_1(66),3.293,2.893,6.601,5.553,6.63,5.746,1
/input_walk_br2_1(67),3.4,2.84,5.985,5.522,5.933,5.413,1
/input_walk_br2_1(68),3.327,3.018,5.85,5.318,6.266,5.664,1
/input_walk_br2_1(69),3.358,3.009,6.03,5.036,6.437,5.435,1
/input_walk_br2_1(70),3.227,2.538,5.039,4.372,5.534,4.554,1
/input_walk_br2_1(71),3.104,2.344,4.993,4.644,5.179,4.822,1
/input_walk_br2_1(72),2.626,2.353,6.428,5.42,6.158,5.514,1
/input_walk_br2_1(73),1.997,1.76,6.571,5.734,6.447,5.619,1
/input_walk_br2_1(74),2.332,2.194,6.611,6.271,6.506,6.152,1
/input_walk_br2_1(75),2.47,2.243,6.329,5.791,6.355,5.573,1
/input_walk_br2_1(76),2.283,2.122,6.435,5.528,6.564,5.129,1
/input_walk_br2_1(77),3.094,2.83,6.319,5.696,6.581,5.571,1
/input_walk_br2_1(78),3.263,3.058,6.439,5.739,6.218,5.776,1
/input_walk_br2_1(79),3.535,3.349,6.088,5.788,6.317,5.948,1
/input_walk_br2_1(80),3.492,2.921,5.818,5.18,6.137,5.376,1
/input_walk_br2_1(81),2.944,2.726,4.647,4.488,4.887,4.562,1
/input_walk_br2_1(82),2.768,2.403,4.774,4.547,4.904,4.682,1
/input_walk_br2_1(83),2.534,2.092,5.93,5.614,5.896,5.479,1
/input_walk_br2_1(84),1.966,1.884,6.548,5.529,6.506,5.384,1
/input_walk_br2_1(85),2.435,2.042,6.744,6.058,6.882,5.83,1
/input_walk_br2_1(86),2.442,2.163,6.591,5.598,6.72,5.424,1
/input_walk_br2_1(87),2.777,2.049,6.337,5.337,6.112,5.487,1
/input_walk_br2_1(88),3.507,2.931,6.901,5.213,6.892,5.233,1
/input_walk_br2_1(89),3.116,2.972,6.486,5.365,6.077,5.38,1
/input_walk_br2_1(90),3.219,2.868,6.22,5.461,6.09,5.599,1
/input_walk_br2_1(91),3.15,2.972,6.015,5.263,6.153,5.256,1
/input_walk_br2_1(92),3.123,2.907,5.276,4.474,5.279,4.588,1
/input_walk_br2_1(93),2.769,2.712,4.944,4.86,5.158,4.683,1
/input_walk_br2_1(94),2.51,2.238,6.343,6.159,6.236,5.876,1
/input_walk_br2_1(95),2.014,1.835,6.651,5.923,6.444,5.807,1
/input_walk_br2_1(96),2.26,2.21,6.882,5.692,6.463,5.823,1
/input_walk_br2_1(97),2.4,2.248,6.557,5.783,6.456,5.737,1
/input_walk_br2_1(98),2.402,2.323,6.256,6.083,6.165,5.874,1
/input_walk_br2_1(99),3.266,2.836,6.301,5.69,6.208,5.626,1
/input_walk_br2_1(100),3.498,2.87,6.312,6.122,6.462,5.78,1
/input_walk_br2_1(101),3.946,3.095,6.212,5.536,6.717,5.643,1
/input_walk_br2_1(102),3.638,3.055,5.587,5.338,6.049,5.722,1
/input_walk_br2_1(103),3.129,2.875,5.055,4.527,5.217,4.385,1
/input_walk_br2_1(104),2.738,2.473,5.247,4.645,5.024,4.774,1
/input_walk_br2_1(105),2.36,2.142,6.076,5.607,5.894,5.419,1
/input_walk_br2_1(106),1.928,1.885,6.117,6.025,6.122,5.723,1
/input_walk_br2_1(107),2.436,2.299,6.615,6.163,6.476,6.05,1
/input_walk_br2_1(108),2.376,2.29,6.135,5.878,6.292,5.543,1
/input_walk_br2_1(109),2.426,2.008,6.014,5.835,5.854,5.723,1
/input_walk_br2_1(110),3.407,3.235,7.009,5.571,7.146,5.704,1
/input_walk_br2_1(111),3.568,3.181,6.215,5.807,6.167,5.858,1
/input_walk_br2_1(112),3.665,3.282,6.4,5.266,6.591,5.616,1
/input_walk_br2_1(113),3.576,3.162,5.839,5.38,6.349,5.24,1
/input_walk_br2_1(114),3.186,2.613,5.132,4.628,4.915,4.274,1
/input_walk_br2_1(115),3.062,2.225,5.126,4.268,4.973,4.199,1
/input_walk_br2_1(116),2.575,2.142,6.423,5.221,6.123,5.253,1
/input_walk_br2_1(117),2.143,1.816,6.903,5.744,6.571,5.682,1
/input_walk_br2_1(118),2.422,2.221,7.099,6.168,6.912,6.079,1
/input_walk_br2_1(119),2.458,2.238,6.543,5.9,6.547,5.785,1
/input_walk_br2_1(120),2.634,2.24,6.525,5.393,6.46,5.468,1
/input_walk_br2_1(121),3.406,2.777,6.272,5.538,6.344,5.549,1
/input_walk_br2_1(122),3.544,3.528,6.833,5.5,6.547,5.479,1
/input_walk_br2_1(123),3.462,3.42,6.214,5.72,6.135,5.737,1
/input_walk_br2_1(124),3.355,3.038,5.846,4.958,6.101,5.124,1
/input_walk_br2_1(125),3.099,2.648,4.863,4.472,4.931,4.742,1
/input_walk_br2_1(126),2.721,2.36,4.679,4.566,4.99,4.46,1
/input_walk_br2_1(127),2.204,2.077,6.268,5.479,6.112,5.459,1
/input_walk_br2_1(128),2.177,1.842,7.08,5.74,6.876,5.474,1
/input_walk_br2_1(129),2.516,2.388,7.421,5.982,7.138,5.925,1
/input_walk_br2_1(130),2.484,2.415,7.028,5.925,6.833,6.13,1
/input_walk_br2_1(131),2.574,2.294,6.732,5.581,6.592,5.555,1
/input_walk_br2_1(132),3.249,2.923,6.3,5.756,6.339,5.728,1
/input_walk_br2_1(133),3.472,2.801,6.599,5.16,6.4,5.282,1
/input_walk_br2_1(134),3.783,3.386,6.463,5.254,6.544,5.759,1
/input_walk_br2_1(135),3.654,3.218,6.561,5.261,6.773,5.417,1
/input_walk_br2_1(136),3.188,2.592,5.232,4.122,5.399,4.128,1
/input_walk_br2_1(137),2.792,2.437,5.029,4.228,5.266,4.252,1
/input_walk_br2_1(138),2.448,2.159,6.133,5.742,6.001,5.728,1
/input_walk_br2_1(139),2.038,1.947,6.462,5.774,6.293,5.7,1
/input_walk_br2_1(140),2.462,2.112,6.404,5.721,6.509,5.727,1
/input_walk_br2_1(141),2.652,2.301,6.375,5.789,6.477,5.764,1
/input_walk_br2_1(142),2.49,2.325,6.641,5.887,6.752,5.654,1
/input_walk_br2_1(143),3.534,2.941,7.075,6.217,7.209,6.11,1
/input_walk_br2_1(144),3.619,3.236,6.777,5.916,6.793,5.666,1
/input_walk_br2_1(145),3.568,3.249,6.488,5.251,6.435,5.889,1
/input_walk_br2_1(146),3.222,3.114,6.499,4.94,6.397,5.57,1
/input_walk_br2_1(147),2.932,2.68,5.09,4.273,4.889,4.486,1
/input_walk_br2_1(148),2.833,2.427,5.159,4.384,4.882,4.48,1
/input_walk_br2_1(149),2.865,2.196,6.281,5.75,6.138,5.41,1
/input_walk_br2_1(150),2.168,1.93,6.048,5.591,5.917,5.528,1
/input_walk_br2_1(151),2.45,2.122,6.668,5.594,6.507,5.666,1
/input_walk_br2_1(152),2.666,2.245,6.978,5.473,6.94,5.617,1
/input_walk_br2_1(153),2.411,2.217,6.36,5.43,6.182,5.509,1
/input_walk_br2_1(154),3.282,2.767,6.448,5.852,6.583,5.848,1
/input_walk_br2_1(155),3.089,2.931,6.239,5.719,6.165,5.73,1
/input_walk_br2_1(156),3.617,2.923,6.125,5.148,6.509,5.22,1
/input_walk_br2_1(157),3.553,2.751,5.509,4.962,6.054,5.071,1
/input_walk_br2_1(158),3.043,2.611,4.536,4.446,4.869,4.552,1
/input_walk_br2_1(159),2.814,2.57,4.887,4.294,4.933,4.325,1
/input_walk_br2_1(160),2.681,2.107,5.986,5.521,5.933,5.261,1
/input_walk_br2_1(161),1.94,1.802,6.358,5.762,6.307,5.531,1
/input_walk_br2_1(162),2.428,2.234,6.684,6.153,6.556,6.11,1
/input_walk_br2_1(163),2.477,2.321,6.349,6.103,6.26,5.994,1
/input_walk_br2_1(164),2.59,2.149,6.603,5.5,6.388,5.292,1
/input_walk_br2_1(165),3.41,2.994,6.468,5.98,6.456,5.959,1
/input_walk_br2_1(166),3.43,2.997,6.31,5.378,6.207,5.254,1
/input_walk_br2_1(167),3.669,3.234,6.336,5.228,6.515,5.402,1
/input_walk_br2_1(168),3.796,2.989,5.74,5.467,6.163,5.422,1
/input_walk_br2_1(169),3.393,2.668,4.656,4.466,5.126,4.449,1
/input_walk_br2_1(170),2.651,2.418,5.001,4.295,4.768,4.386,1
/input_walk_br2_1(171),2.288,2.128,5.803,5.53,5.665,5.368,1
/input_walk_br2_1(172),2.035,1.938,6.402,5.617,6.18,5.474,1
/input_walk_br2_1(173),2.75,2.297,7.319,5.971,7.03,5.947,1
/input_walk_br2_1(174),2.645,2.34,6.653,5.714,6.658,5.476,1
/input_walk_br2_1(175),2.574,2.09,6.075,5.736,5.908,5.608,1
/input_walk_hall_2(0),1.856,1.642,6.986,6.147,6.937,6.012,1
/input_walk_hall_2(1),2.123,1.838,7.082,6.055,7.091,6.034,1
