title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(73),10.892,9.45,2.256,2.016,10.064,8.946,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(74),11.349,9.358,2.361,2.245,10.471,8.753,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(75),11.311,9.103,2.248,2.159,10.489,8.463,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(76),11.122,9.074,2.187,1.997,10.375,8.575,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(77),11.162,9.494,2.169,2.089,10.451,9.057,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(78),10.377,10.051,2.09,2.005,9.954,9.36,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(79),10.659,9.494,2.177,1.964,10.179,8.851,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(80),10.897,9.282,2.212,1.983,10.444,8.639,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(81),10.597,9.785,2.334,2.097,10.253,8.926,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(82),10.305,10.067,2.387,2.1,9.746,9.402,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(83),10.755,9.702,2.169,2.044,10.177,9.151,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(84),11.173,9.389,2.154,2.114,10.462,8.867,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(85),11.503,9.177,2.299,2.098,10.687,8.765,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(86),10.503,9.497,2.265,2.102,9.73,9.166,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(87),10.172,9.723,2.248,2.168,9.502,9.244,0
