title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
no_act/19A_noactivity_2(101),5.782,5.15,3.056,2.785,2.996,2.724,0
no_act/19A_noactivity_2(102),5.717,4.965,3.012,2.648,2.94,2.633,0
no_act/19A_noactivity_2(103),5.755,5.038,2.954,2.785,3.012,2.607,0
no_act/19A_noactivity_2(104),5.489,5.167,2.867,2.799,2.956,2.711,0
no_act/19A_noactivity_2(105),5.256,5.125,2.821,2.713,2.774,2.731,0
no_act/19A_noactivity_2(106),5.722,5.236,3.055,2.699,3.014,2.933,0
no_act/19A_noactivity_2(107),5.995,5.307,3.32,2.773,3.102,2.77,0
no_act/19A_noactivity_2(108),5.744,5.264,3.086,2.983,3.101,2.699,0
no_act/19A_noactivity_2(109),5.582,4.947,2.842,2.676,3.045,2.848,0
no_act/19A_noactivity_2(110),5.777,5.47,3.134,3.014,2.951,2.774,0
no_act/19A_noactivity_2(111),5.723,5.307,2.954,2.851,2.959,2.814,0
no_act/19A_noactivity_2(112),5.967,5.198,2.969,2.661,3.174,2.87,0
no_act/19A_noactivity_2(113),5.795,5.304,3.049,2.899,3.031,2.734,0
no_act/19A_noactivity_2(114),5.813,5.24,3.076,2.875,3.141,2.8,0
no_act/19A_noactivity_2(115),5.71,5.093,2.913,2.711,3.21,2.845,0
no_act/19A_noactivity_2(116),5.408,5.082,2.834,2.381,3.232,2.675,0
no_act/19A_noactivity_2(117),5.286,5.194,2.826,2.458,3.053,2.502,0
no_act/19A_noactivity_2(118),5.393,4.981,2.862,2.469,2.924,2.555,0
no_act/19A_noactivity_2(119),5.378,5.19,2.942,2.482,2.902,2.852,0
no_act/19A_noactivity_2(120),5.637,5.228,3.009,2.578,3.016,2.775,0
no_act/19A_noactivity_2(121),5.91,5.233,3.113,2.725,3.105,2.78,0
no_act/19A_noactivity_2(122),5.891,5.0,3.028,2.645,3.097,2.662,0
no_act/19A_noactivity_2(123),5.779,5.163,2.897,2.742,3.174,2.657,0
no_act/19A_noactivity_2(124),5.791,4.948,2.866,2.639,3.237,2.515,0
no_act/19A_noactivity_2(125),5.664,4.931,2.883,2.706,3.138,2.433,0
no_act/19A_noactivity_2(126),5.706,5.205,2.853,2.753,3.163,2.735,0
no_act/19A_noactivity_2(127),5.563,5.196,2.86,2.55,3.152,2.834,0
no_act/19A_noactivity_2(128),5.351,5.088,2.823,2.584,2.902,2.7,0
no_act/19A_noactivity_2(129),5.496,4.884,2.938,2.344,2.913,2.684,0
no_act/19A_noactivity_2(130),5.287,5.101,2.742,2.48,3.092,2.704,0
no_act/19A_noactivity_2(131),5.611,5.051,2.801,2.479,3.115,2.732,0
no_act/19A_noactivity_2(132),5.802,5.138,3.186,2.743,2.958,2.813,0
no_act/19A_noactivity_2(133),5.553,5.191,2.943,2.663,3.054,2.706,0
no_act/19A_noactivity_2(134),5.822,5.086,2.87,2.712,3.209,2.735,0
no_act/19A_noactivity_2(135),5.855,4.972,2.902,2.639,3.144,2.709,0
no_act/19A_noactivity_2(136),5.905,4.863,2.929,2.528,3.128,2.623,0
no_act/19A_noactivity_2(137),5.726,4.976,2.92,2.636,3.11,2.582,0
no_act/19A_noactivity_2(138),5.54,4.949,3.112,2.72,2.888,2.639,0
no_act/19A_noactivity_2(139),5.529,4.869,2.972,2.585,2.884,2.648,0
no_act/19A_noactivity_2(140),5.977,4.784,3.145,2.454,3.008,2.697,0
no_act/19A_noactivity_2(141),6.196,5.105,3.384,2.618,2.988,2.725,0
no_act/19A_noactivity_2(142),5.717,5.217,3.134,2.64,2.967,2.653,0
no_act/19A_noactivity_2(143),5.72,5.08,3.004,2.726,2.914,2.608,0
no_act/19A_noactivity_2(144),5.664,4.828,2.94,2.674,2.954,2.466,0
no_act/19A_noactivity_2(145),5.749,5.36,3.016,2.756,3.082,2.805,0
no_act/19A_noactivity_2(146),5.692,5.508,3.006,2.819,3.078,2.882,0
no_act/19A_noactivity_2(147),5.956,5.304,3.091,2.605,3.094,2.973,0
no_act/19A_noactivity_2(148),6.014,4.916,3.115,2.437,3.089,2.618,0
no_act/19A_noactivity_2(149),5.52,4.782,2.827,2.602,2.846,2.562,0
no_act/19A_noactivity_2(150),5.695,4.94,2.824,2.616,3.133,2.673,0
no_act/19A_noactivity_2(151),5.908,4.866,2.962,2.584,3.132,2.614,0
no_act/19A_noactivity_2(152),5.792,4.806,2.918,2.61,3.004,2.51,0
no_act/19A_noactivity_2(153),5.821,5.136,3.035,2.583,3.057,2.697,0
no_act/19A_noactivity_2(154),5.66,5.389,2.991,2.846,2.987,2.725,0
no_act/19A_noactivity_2(155),5.615,5.166,2.956,2.879,2.981,2.724,0
no_act/19A_noactivity_2(156),5.696,5.356,2.908,2.807,3.05,2.9,0
no_act/19A_noactivity_2(157),5.733,5.281,3.081,2.917,3.055,2.666,0
no_act/19A_noactivity_2(158),5.617,5.215,3.084,2.739,2.865,2.639,0
no_act/19A_noactivity_2(159),5.516,5.282,2.858,2.564,2.844,2.699,0
no_act/19A_noactivity_2(160),5.678,5.129,3.063,2.586,2.849,2.602,0
no_act/19A_noactivity_2(161),5.566,5.139,2.909,2.536,2.992,2.721,0
no_act/19A_noactivity_2(162),5.598,5.089,2.843,2.636,3.082,2.689,0
no_act/19A_noactivity_2(163),5.951,5.233,3.012,2.807,3.167,2.691,0
no_act/19A_noactivity_2(164),5.803,5.277,3.021,2.797,3.114,2.733,0
no_act/19A_noactivity_2(165),5.797,5.195,2.967,2.677,3.133,2.582,0
no_act/19A_noactivity_2(166),5.903,4.993,3.088,2.615,3.09,2.479,0
no_act/19A_noactivity_2(167),5.792,5.161,2.944,2.812,3.054,2.462,0
no_act/19A_noactivity_2(168),5.804,4.899,3.077,2.721,2.927,2.498,0
no_act/19A_noactivity_2(169),5.96,4.887,3.223,2.683,3.062,2.491,0
no_act/19A_noactivity_2(170),5.885,4.941,3.112,2.567,3.212,2.487,0
no_act/19A_noactivity_2(171),5.873,4.965,3.066,2.627,3.059,2.71,0
no_act/19A_noactivity_2(172),5.897,5.319,2.867,2.779,3.165,2.818,0
no_act/19A_noactivity_2(173),5.724,5.278,2.842,2.662,3.178,2.75,0
no_act/19A_noactivity_2(174),5.786,4.996,3.061,2.706,3.012,2.5,0
no_act/19A_noactivity_2(175),5.78,5.359,3.122,2.903,3.063,2.645,0
/18A_walk_hall_a1d1_1(0),7.025,7.01,8.685,7.491,4.29,4.004,1
/18A_walk_hall_a1d1_1(1),7.71,7.459,8.11,7.314,4.431,4.134,1
/18A_walk_hall_a1d1_1(2),7.448,6.794,7.901,7.35,4.045,3.934,1
/18A_walk_hall_a1d1_1(3),6.798,6.489,8.107,7.352,3.736,3.612,1
/18A_walk_hall_a1d1_1(4),7.307,6.155,8.17,6.266,2.963,2.937,1
/18A_walk_hall_a1d1_1(5),7.55,5.981,8.006,6.385,3.49,2.748,1
/18A_walk_hall_a1d1_1(6),7.729,6.715,7.751,7.378,4.24,3.43,1
/18A_walk_hall_a1d1_1(7),7.979,7.076,7.852,7.489,3.683,3.265,1
/18A_walk_hall_a1d1_1(8),7.691,6.208,8.846,7.002,3.912,3.601,1
/18A_walk_hall_a1d1_1(9),7.376,6.148,9.149,7.537,4.079,3.805,1
/18A_walk_hall_a1d1_1(10),7.065,6.645,7.998,7.621,3.363,2.834,1
/18A_walk_hall_a1d1_1(11),7.528,6.766,8.958,7.331,4.151,4.048,1
/18A_walk_hall_a1d1_1(12),7.747,7.276,8.115,7.23,4.774,4.095,1
/18A_walk_hall_a1d1_1(13),7.322,6.794,7.525,7.352,4.143,3.726,1
/18A_walk_hall_a1d1_1(14),7.0,6.328,8.065,7.324,3.725,3.242,1
/18A_walk_hall_a1d1_1(15),7.1,6.559,7.62,7.439,3.106,2.767,1
/18A_walk_hall_a1d1_1(16),7.168,6.345,7.98,6.487,3.427,2.884,1
/18A_walk_hall_a1d1_1(17),7.728,6.339,8.504,6.759,4.104,3.509,1
/18A_walk_hall_a1d1_1(18),7.9,6.859,8.464,7.283,3.927,3.272,1
/18A_walk_hall_a1d1_1(19),6.949,6.775,8.38,7.529,4.308,3.778,1
/18A_walk_hall_a1d1_1(20),6.843,6.596,8.815,7.991,4.401,3.914,1
/18A_walk_hall_a1d1_1(21),7.198,6.286,8.711,7.243,3.217,3.027,1
/18A_walk_hall_a1d1_1(22),7.645,6.634,8.961,7.404,4.324,3.761,1
/18A_walk_hall_a1d1_1(23),7.872,7.064,8.144,7.139,4.548,3.932,1
/18A_walk_hall_a1d1_1(24),7.667,6.702,8.277,6.848,4.104,3.877,1
/18A_walk_hall_a1d1_1(25),6.84,6.465,8.077,7.33,3.596,3.457,1
/18A_walk_hall_a1d1_1(26),6.698,6.456,7.328,7.211,2.857,2.689,1
/18A_walk_hall_a1d1_1(27),7.187,6.045,7.949,6.575,3.249,3.211,1
/18A_walk_hall_a1d1_1(28),7.989,6.234,8.65,6.76,4.222,3.464,1
/18A_walk_hall_a1d1_1(29),7.982,6.835,8.493,7.093,3.555,3.39,1
/18A_walk_hall_a1d1_1(30),7.143,6.788,8.239,7.482,4.001,3.741,1
/18A_walk_hall_a1d1_1(31),7.422,6.082,8.882,7.752,4.185,3.786,1
/18A_walk_hall_a1d1_1(32),7.609,6.048,8.699,7.102,3.293,2.944,1
/18A_walk_hall_a1d1_1(33),7.207,6.899,8.36,7.393,4.419,3.553,1
/18A_walk_hall_a1d1_1(34),7.777,7.182,7.993,7.184,4.575,3.911,1
/18A_walk_hall_a1d1_1(35),7.342,6.832,7.948,7.1,4.1,3.839,1
/18A_walk_hall_a1d1_1(36),7.173,6.197,8.17,7.156,3.793,3.142,1
/18A_walk_hall_a1d1_1(37),7.008,6.511,7.52,6.96,3.161,2.573,1
/18A_walk_hall_a1d1_1(38),6.793,6.645,7.238,6.838,3.159,3.057,1
/18A_walk_hall_a1d1_1(39),7.43,6.736,7.665,7.408,3.899,3.606,1
/18A_walk_hall_a1d1_1(40),8.003,6.944,8.196,7.397,3.741,3.125,1
/18A_walk_hall_a1d1_1(41),7.206,6.656,8.219,7.636,4.209,3.579,1
/18A_walk_hall_a1d1_1(42),6.927,6.401,8.919,7.876,4.313,3.779,1
/18A_walk_hall_a1d1_1(43),6.762,6.634,8.363,7.382,3.446,2.963,1
/18A_walk_hall_a1d1_1(44),7.431,6.541,8.154,7.531,4.198,3.649,1
/18A_walk_hall_a1d1_1(45),7.502,7.171,7.544,7.267,4.411,4.063,1
/18A_walk_hall_a1d1_1(46),7.176,6.96,7.628,7.414,4.017,3.862,1
/18A_walk_hall_a1d1_1(47),7.2,6.212,7.928,7.47,3.673,3.283,1
/18A_walk_hall_a1d1_1(48),7.232,6.351,7.459,6.921,3.057,2.535,1
/18A_walk_hall_a1d1_1(49),7.254,6.437,7.423,6.96,3.377,2.677,1
/18A_walk_hall_a1d1_1(50),7.493,6.811,7.85,7.439,4.134,3.323,1
/18A_walk_hall_a1d1_1(51),7.784,7.089,7.986,7.594,3.788,3.208,1
/18A_walk_hall_a1d1_1(52),7.242,6.611,8.003,7.769,4.113,3.655,1
/18A_walk_hall_a1d1_1(53),6.656,6.588,8.632,7.753,4.115,3.719,1
/18A_walk_hall_a1d1_1(54),6.95,6.573,8.358,7.48,3.221,2.925,1
/18A_walk_hall_a1d1_1(55),7.412,6.552,8.664,7.467,4.415,3.585,1
/18A_walk_hall_a1d1_1(56),7.806,6.96,7.989,7.523,4.428,3.703,1
/18A_walk_hall_a1d1_1(57),7.504,6.703,8.121,7.245,4.201,3.559,1
/18A_walk_hall_a1d1_1(58),7.043,6.448,8.327,7.212,3.802,3.334,1
/18A_walk_hall_a1d1_1(59),6.77,6.5,7.375,6.841,2.952,2.553,1
/18A_walk_hall_a1d1_1(60),6.652,6.439,7.216,6.621,3.246,2.765,1
/18A_walk_hall_a1d1_1(61),7.653,6.659,7.982,7.149,3.877,3.179,1
/18A_walk_hall_a1d1_1(62),8.13,6.73,8.21,7.321,3.553,2.78,1
/18A_walk_hall_a1d1_1(63),7.58,6.3,8.645,7.223,3.899,3.667,1
/18A_walk_hall_a1d1_1(64),6.977,6.429,8.885,7.687,4.375,3.749,1
/18A_walk_hall_a1d1_1(65),7.074,6.38,8.106,7.512,3.251,3.006,1
/18A_walk_hall_a1d1_1(66),7.17,6.838,7.991,7.913,4.248,3.485,1
/18A_walk_hall_a1d1_1(67),7.763,7.272,8.052,7.658,4.779,3.828,1
/18A_walk_hall_a1d1_1(68),7.658,6.83,8.119,7.691,4.207,3.7,1
/18A_walk_hall_a1d1_1(69),7.342,6.276,8.336,7.524,3.561,3.323,1
/18A_walk_hall_a1d1_1(70),7.427,6.195,8.028,6.711,2.996,2.765,1
/18A_walk_hall_a1d1_1(71),7.397,6.2,8.064,6.492,3.301,2.856,1
/18A_walk_hall_a1d1_1(72),7.444,6.728,8.209,7.034,3.789,3.612,1
/18A_walk_hall_a1d1_1(73),7.628,7.192,8.198,7.572,3.794,3.487,1
/18A_walk_hall_a1d1_1(74),7.177,6.752,8.611,7.587,4.103,3.71,1
/18A_walk_hall_a1d1_1(75),7.025,6.257,9.101,7.483,4.07,3.508,1
/18A_walk_hall_a1d1_1(76),7.142,6.573,8.335,7.548,3.109,2.949,1
/18A_walk_hall_a1d1_1(77),7.828,6.341,8.749,7.128,4.064,3.824,1
/18A_walk_hall_a1d1_1(78),8.447,6.703,8.376,7.094,4.471,4.045,1
/18A_walk_hall_a1d1_1(79),7.433,6.86,7.898,7.663,4.359,3.789,1
/18A_walk_hall_a1d1_1(80),7.048,6.346,8.128,7.34,3.722,3.444,1
/18A_walk_hall_a1d1_1(81),6.996,6.408,7.892,6.541,2.968,2.736,1
/18A_walk_hall_a1d1_1(82),7.001,6.449,7.548,6.919,3.199,3.026,1
/18A_walk_hall_a1d1_1(83),7.426,6.773,8.172,7.306,3.839,3.815,1
/18A_walk_hall_a1d1_1(84),7.446,7.201,7.879,7.723,3.642,3.332,1
/18A_walk_hall_a1d1_1(85),7.4,6.42,8.651,7.224,3.909,3.851,1
/18A_walk_hall_a1d1_1(86),7.032,6.157,8.997,7.489,4.172,4.001,1
/18A_walk_hall_a1d1_1(87),7.066,6.25,8.063,7.413,3.105,2.999,1
/18A_walk_hall_a1d1_1(88),7.035,6.609,7.869,7.651,4.362,3.661,1
/18A_walk_hall_a1d1_1(89),7.716,7.359,7.839,7.394,4.749,4.104,1
/18A_walk_hall_a1d1_1(90),7.344,7.045,7.819,7.723,4.382,4.105,1
/18A_walk_hall_a1d1_1(91),6.825,6.513,8.115,7.913,4.086,3.635,1
/18A_walk_hall_a1d1_1(92),7.032,6.445,7.62,7.007,3.268,2.689,1
/18A_walk_hall_a1d1_1(93),6.681,6.642,7.226,6.786,3.361,2.945,1
/18A_walk_hall_a1d1_1(94),7.228,6.813,7.779,7.206,3.897,3.694,1
/18A_walk_hall_a1d1_1(95),7.769,6.993,8.005,7.407,3.854,3.423,1
/18A_walk_hall_a1d1_1(96),7.219,6.769,8.747,7.352,4.535,3.781,1
/18A_walk_hall_a1d1_1(97),6.926,6.562,8.961,7.936,4.527,3.934,1
/18A_walk_hall_a1d1_1(98),7.053,6.438,8.232,7.473,3.173,3.096,1
/18A_walk_hall_a1d1_1(99),7.949,6.634,8.978,7.521,4.429,3.926,1
/18A_walk_hall_a1d1_1(100),8.108,7.236,8.235,7.429,4.789,3.981,1
/18A_walk_hall_a1d1_1(101),7.547,6.709,7.564,7.541,4.21,3.729,1
/18A_walk_hall_a1d1_1(102),7.049,6.172,7.841,7.487,3.94,3.27,1
/18A_walk_hall_a1d1_1(103),7.071,6.362,7.403,7.237,3.253,2.8,1
/18A_walk_hall_a1d1_1(104),6.932,6.247,7.49,6.848,3.511,2.889,1
/18A_walk_hall_a1d1_1(105),6.981,6.879,7.904,7.228,4.162,3.545,1
/18A_walk_hall_a1d1_1(106),7.58,7.055,8.065,7.37,3.853,3.16,1
/18A_walk_hall_a1d1_1(107),7.488,6.452,8.576,7.342,4.1,3.497,1
/18A_walk_hall_a1d1_1(108),6.906,6.424,8.336,8.183,4.099,3.618,1
/18A_walk_hall_a1d1_1(109),6.961,6.405,8.087,7.571,3.267,2.849,1
/18A_walk_hall_a1d1_1(110),7.618,6.579,8.575,7.743,4.25,3.99,1
/18A_walk_hall_a1d1_1(111),7.714,7.01,7.559,7.391,4.528,4.032,1
/18A_walk_hall_a1d1_1(112),7.446,6.455,8.0,7.182,4.171,3.696,1
/18A_walk_hall_a1d1_1(113),7.045,6.296,8.421,7.141,3.52,3.376,1
/18A_walk_hall_a1d1_1(114),7.105,6.435,7.655,6.79,2.896,2.539,1
/18A_walk_hall_a1d1_1(115),7.085,6.317,7.571,6.744,3.171,2.956,1
/18A_walk_hall_a1d1_1(116),7.447,6.742,7.84,7.197,4.184,3.588,1
/18A_walk_hall_a1d1_1(117),7.571,7.337,8.119,7.339,3.913,3.576,1
/18A_walk_hall_a1d1_1(118),7.011,6.762,8.503,7.282,4.706,3.294,1
/18A_walk_hall_a1d1_1(119),6.999,6.317,8.437,8.27,4.68,3.49,1
/18A_walk_hall_a1d1_1(120),6.737,6.554,8.066,7.551,3.401,2.876,1
/18A_walk_hall_a1d1_1(121),7.267,7.212,8.456,7.739,3.919,3.647,1
/18A_walk_hall_a1d1_1(122),7.754,7.239,7.677,7.432,4.18,3.653,1
/18A_walk_hall_a1d1_1(123),7.37,6.885,7.766,7.4,4.321,3.727,1
/18A_walk_hall_a1d1_1(124),6.798,6.453,8.305,7.109,3.867,3.538,1
/18A_walk_hall_a1d1_1(125),6.929,6.4,7.454,6.745,3.035,2.724,1
/18A_walk_hall_a1d1_1(126),6.874,6.269,7.441,6.718,3.417,2.706,1
/18A_walk_hall_a1d1_1(127),6.982,6.464,8.257,6.787,4.136,3.078,1
/18A_walk_hall_a1d1_1(128),7.515,6.831,7.889,7.389,3.668,3.045,1
/18A_walk_hall_a1d1_1(129),7.308,6.548,8.083,7.625,4.342,3.343,1
/18A_walk_hall_a1d1_1(130),7.113,6.325,8.977,7.524,4.697,3.39,1
/18A_walk_hall_a1d1_1(131),7.168,6.39,8.119,7.411,3.324,2.791,1
/18A_walk_hall_a1d1_1(132),7.275,6.995,8.857,7.671,4.379,4.054,1
/18A_walk_hall_a1d1_1(133),7.908,7.232,8.526,7.3,4.764,4.149,1
/18A_walk_hall_a1d1_1(134),7.404,6.944,8.003,7.401,4.306,3.861,1
/18A_walk_hall_a1d1_1(135),6.764,6.346,7.687,7.472,3.841,3.34,1
/18A_walk_hall_a1d1_1(136),6.893,6.493,7.232,7.02,2.891,2.633,1
/18A_walk_hall_a1d1_1(137),7.178,6.379,7.653,6.646,3.487,2.867,1
/18A_walk_hall_a1d1_1(138),7.549,6.371,8.101,7.005,4.198,3.554,1
/18A_walk_hall_a1d1_1(139),7.738,6.845,8.002,7.507,3.597,3.397,1
/18A_walk_hall_a1d1_1(140),7.363,6.586,8.093,7.936,4.044,3.75,1
/18A_walk_hall_a1d1_1(141),7.094,6.546,8.543,8.179,4.026,3.924,1
/18A_walk_hall_a1d1_1(142),7.468,6.492,8.307,7.608,3.196,2.843,1
/18A_walk_hall_a1d1_1(143),7.675,6.536,8.744,7.5,4.45,3.856,1
/18A_walk_hall_a1d1_1(144),7.939,7.126,8.011,7.279,4.627,3.907,1
/18A_walk_hall_a1d1_1(145),7.405,6.623,8.019,7.062,4.312,3.775,1
/18A_walk_hall_a1d1_1(146),7.078,6.218,7.934,7.421,3.843,3.451,1
/18A_walk_hall_a1d1_1(147),7.052,6.518,7.545,7.085,2.944,2.646,1
/18A_walk_hall_a1d1_1(148),6.937,6.254,7.643,6.678,3.332,2.833,1
/18A_walk_hall_a1d1_1(149),7.428,6.55,7.924,7.119,4.105,3.371,1
/18A_walk_hall_a1d1_1(150),7.775,6.997,8.147,7.363,3.671,3.347,1
/18A_walk_hall_a1d1_1(151),7.196,6.605,8.043,7.703,4.433,3.83,1
/18A_walk_hall_a1d1_1(152),6.969,6.113,8.687,7.521,4.299,3.942,1
/18A_walk_hall_a1d1_1(153),7.109,6.039,8.38,7.017,3.185,2.905,1
/18A_walk_hall_a1d1_1(154),7.419,6.794,8.767,7.558,4.499,3.457,1
/18A_walk_hall_a1d1_1(155),7.793,7.027,8.066,7.501,4.856,3.633,1
/18A_walk_hall_a1d1_1(156),7.993,6.299,8.119,7.341,4.504,3.47,1
/18A_walk_hall_a1d1_1(157),7.481,6.234,8.335,7.504,3.735,3.517,1
/18A_walk_hall_a1d1_1(158),6.964,6.566,7.321,6.825,2.918,2.78,1
/18A_walk_hall_a1d1_1(159),6.76,6.377,7.194,6.571,3.407,2.954,1
/18A_walk_hall_a1d1_1(160),6.92,6.483,7.575,7.273,4.076,3.285,1
/18A_walk_hall_a1d1_1(161),7.134,6.706,7.614,7.141,3.484,3.074,1
/18A_walk_hall_a1d1_1(162),6.911,6.432,7.848,7.35,4.071,3.596,1
/18A_walk_hall_a1d1_1(163),7.129,6.286,8.606,7.771,4.167,3.789,1
/18A_walk_hall_a1d1_1(164),6.916,6.37,7.989,7.534,3.288,2.879,1
/18A_walk_hall_a1d1_1(165),7.966,6.394,9.349,7.049,4.262,4.125,1
/18A_walk_hall_a1d1_1(166),8.233,7.082,8.641,6.742,4.528,4.171,1
/18A_walk_hall_a1d1_1(167),7.222,7.045,7.938,7.237,4.245,4.115,1
/18A_walk_hall_a1d1_1(168),7.084,6.221,7.954,7.32,3.918,3.413,1
/18A_walk_hall_a1d1_1(169),7.206,6.234,7.242,7.14,3.152,2.636,1
/18A_walk_hall_a1d1_1(170),6.954,6.53,7.712,6.72,3.501,2.996,1
/18A_walk_hall_a1d1_1(171),7.078,6.859,8.125,6.919,4.367,3.323,1
/18A_walk_hall_a1d1_1(172),7.391,7.046,7.916,7.457,3.821,3.096,1
/18A_walk_hall_a1d1_1(173),7.155,6.747,8.324,7.796,4.251,3.605,1
/18A_walk_hall_a1d1_1(174),7.428,6.16,9.297,7.532,4.363,3.808,1
/18A_walk_hall_a1d1_1(175),7.463,6.178,8.654,7.156,3.217,2.822,1
/18A_walk_hall_b1b2_1(0),8.288,7.086,9.336,8.708,5.206,4.107,1
/18A_walk_hall_b1b2_1(1),7.378,6.38,8.713,8.104,4.369,3.532,1
/18A_walk_hall_b1b2_1(2),7.73,6.724,9.019,7.738,4.067,3.779,1
/18A_walk_hall_b1b2_1(3),8.518,7.51,9.666,8.056,4.019,3.801,1
/18A_walk_hall_b1b2_1(4),8.093,7.098,9.21,8.158,3.664,3.338,1
/18A_walk_hall_b1b2_1(5),6.975,6.266,8.631,7.287,4.146,3.533,1
/18A_walk_hall_b1b2_1(6),7.829,6.896,8.753,7.413,4.21,3.592,1
/18A_walk_hall_b1b2_1(7),8.304,7.1,8.763,7.342,4.078,3.805,1
/18A_walk_hall_b1b2_1(8),7.025,6.045,6.977,6.501,5.453,4.326,1
/18A_walk_hall_b1b2_1(9),6.539,6.465,6.556,5.979,5.915,4.813,1
/18A_walk_hall_b1b2_1(10),7.25,6.794,8.117,7.534,4.731,4.305,1
/18A_walk_hall_b1b2_1(11),7.961,7.148,9.678,8.359,4.716,4.402,1
/18A_walk_hall_b1b2_1(12),7.28,6.445,9.109,7.803,4.312,3.6,1
/18A_walk_hall_b1b2_1(13),7.686,6.811,8.867,7.967,4.351,3.835,1
/18A_walk_hall_b1b2_1(14),7.988,7.471,8.878,8.541,4.403,3.702,1
/18A_walk_hall_b1b2_1(15),7.485,7.147,8.687,8.189,3.58,3.488,1
/18A_walk_hall_b1b2_1(16),6.824,6.128,8.337,7.309,4.124,3.616,1
/18A_walk_hall_b1b2_1(17),7.795,6.914,8.931,7.132,4.009,3.429,1
/18A_walk_hall_b1b2_1(18),8.012,7.214,9.161,7.085,4.45,3.537,1
/18A_walk_hall_b1b2_1(19),6.519,6.006,7.062,6.082,5.085,4.701,1
/18A_walk_hall_b1b2_1(20),6.736,6.266,6.313,5.713,5.537,4.964,1
/18A_walk_hall_b1b2_1(21),7.439,6.757,8.404,7.324,4.943,4.172,1
/18A_walk_hall_b1b2_1(22),7.923,7.075,9.644,8.353,4.866,4.364,1
/18A_walk_hall_b1b2_1(23),7.171,6.644,8.627,8.121,4.376,3.636,1
/18A_walk_hall_b1b2_1(24),7.677,6.693,8.499,8.171,4.554,3.71,1
/18A_walk_hall_b1b2_1(25),8.459,7.258,8.993,8.548,4.772,3.725,1
/18A_walk_hall_b1b2_1(26),7.978,7.157,9.102,8.159,3.831,3.65,1
/18A_walk_hall_b1b2_1(27),6.874,6.474,8.248,7.59,4.092,3.712,1
/18A_walk_hall_b1b2_1(28),7.799,6.971,8.127,7.703,4.124,3.141,1
/18A_walk_hall_b1b2_1(29),8.219,7.243,8.51,7.604,4.429,3.741,1
/18A_walk_hall_b1b2_1(30),7.024,6.222,7.154,6.25,5.353,4.867,1
/18A_walk_hall_b1b2_1(31),6.802,6.291,6.535,5.634,5.668,4.979,1
/18A_walk_hall_b1b2_1(32),7.158,6.781,7.985,7.548,4.477,4.146,1
/18A_walk_hall_b1b2_1(33),7.607,7.471,9.529,8.411,5.121,4.182,1
/18A_walk_hall_b1b2_1(34),6.957,6.712,8.983,7.733,4.4,3.309,1
/18A_walk_hall_b1b2_1(35),7.155,7.038,8.422,7.88,4.137,3.46,1
/18A_walk_hall_b1b2_1(36),7.768,7.599,9.082,8.331,4.295,3.609,1
/18A_walk_hall_b1b2_1(37),7.427,7.258,8.695,8.392,3.669,3.623,1
/18A_walk_hall_b1b2_1(38),7.081,6.182,8.645,7.106,4.1,3.742,1
/18A_walk_hall_b1b2_1(39),8.094,6.886,9.318,7.036,4.3,3.406,1
/18A_walk_hall_b1b2_1(40),7.751,7.297,8.632,7.646,4.321,3.498,1
/18A_walk_hall_b1b2_1(41),6.211,6.132,6.966,6.49,5.15,4.503,1
/18A_walk_hall_b1b2_1(42),6.66,6.227,6.305,6.007,5.386,5.044,1
/18A_walk_hall_b1b2_1(43),7.401,6.628,8.359,6.961,4.339,4.158,1
/18A_walk_hall_b1b2_1(44),8.314,6.895,10.058,8.151,5.145,4.037,1
/18A_walk_hall_b1b2_1(45),6.946,6.743,8.898,7.993,4.318,3.461,1
/18A_walk_hall_b1b2_1(46),7.388,6.817,8.372,7.861,4.331,3.568,1
/18A_walk_hall_b1b2_1(47),8.002,7.317,8.793,8.26,4.483,3.438,1
/18A_walk_hall_b1b2_1(48),7.499,7.173,9.467,7.846,4.171,3.155,1
/18A_walk_hall_b1b2_1(49),6.897,6.303,8.549,7.385,4.301,3.429,1
/18A_walk_hall_b1b2_1(50),7.426,7.292,8.235,7.841,4.135,3.499,1
/18A_walk_hall_b1b2_1(51),7.8,7.488,8.265,7.925,4.4,4.102,1
/18A_walk_hall_b1b2_1(52),6.939,5.989,7.322,6.178,5.045,4.975,1
/18A_walk_hall_b1b2_1(53),6.811,6.134,6.629,5.833,5.203,4.979,1
/18A_walk_hall_b1b2_1(54),7.219,6.795,8.506,7.127,4.349,3.706,1
/18A_walk_hall_b1b2_1(55),8.165,7.022,9.515,8.41,4.851,4.164,1
/18A_walk_hall_b1b2_1(56),7.317,6.595,9.046,7.717,4.126,3.557,1
/18A_walk_hall_b1b2_1(57),7.81,6.556,8.996,7.509,4.08,3.698,1
/18A_walk_hall_b1b2_1(58),8.205,7.323,9.154,8.058,3.996,3.757,1
/18A_walk_hall_b1b2_1(59),7.715,7.067,8.756,8.161,3.694,3.36,1
/18A_walk_hall_b1b2_1(60),7.26,6.064,8.426,7.379,4.133,3.985,1
/18A_walk_hall_b1b2_1(61),8.47,6.671,9.274,7.133,4.15,3.973,1
/18A_walk_hall_b1b2_1(62),8.545,6.99,8.515,7.671,4.561,3.868,1
/18A_walk_hall_b1b2_1(63),6.686,6.387,6.997,6.513,5.296,4.856,1
