,title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
2079,b1e4_2(143),-0.996,-0.975,-0.9109999999999999,-0.82,-0.9329999999999999,8.756,7.6370000000000005,11.654000000000002,9.272,10.589,9.613,1
2080,b1e4_2(144),-0.997,-0.983,-0.8959999999999999,-0.8290000000000001,-0.924,8.47,7.837999999999999,11.262,9.437000000000001,10.763,9.395,1
2081,b1e4_2(145),-0.997,-0.983,-0.9059999999999999,-0.825,-0.919,8.148,7.649,11.164000000000001,9.698,11.008,9.095,1
2082,b1e4_2(146),-0.997,-0.981,-0.917,-0.8290000000000001,-0.9309999999999999,8.407,8.011000000000001,11.315999999999999,9.83,11.003,9.106,1
2083,b1e4_2(147),-0.996,-0.966,-0.898,-0.8340000000000001,-0.93,8.827,8.105,11.331,9.754,10.626,9.535,1
2084,b1e4_2(148),-0.9940000000000001,-0.978,-0.887,-0.8420000000000001,-0.919,8.664,7.666,11.137,9.935,10.675,9.644,1
2085,b1e4_2(149),-0.995,-0.982,-0.909,-0.825,-0.91,8.56,7.601,10.837,10.175,10.761,9.637,1
2086,b1e4_2(150),-0.996,-0.978,-0.904,-0.8270000000000001,-0.917,8.593,7.477,11.244000000000002,9.541,10.195,9.747,1
2087,b1e4_2(151),-0.996,-0.97,-0.8859999999999999,-0.857,-0.9009999999999999,8.427,7.715,11.321,9.706,10.53,9.302999999999999,1
2088,b1e4_2(152),-0.996,-0.9179999999999999,-0.922,-0.853,-0.898,8.66,7.707000000000001,10.937000000000001,9.854,10.427999999999999,9.506,1
2089,b1e4_2(153),-0.995,-0.9670000000000001,-0.905,-0.835,-0.904,9.068999999999999,7.215,10.87,9.722000000000001,10.722000000000001,9.645,1
2090,b1e4_2(154),-0.996,-0.9670000000000001,-0.907,-0.831,-0.909,8.449,7.825,11.020999999999999,9.781,10.884,9.282,1
2091,b1e4_2(155),-0.997,-0.978,-0.898,-0.8340000000000001,-0.9279999999999999,8.639,7.772,10.597999999999999,10.187999999999999,10.854000000000001,9.488999999999999,1
2092,b1e4_2(156),-0.997,-0.982,-0.9079999999999999,-0.838,-0.92,8.514,7.54,10.741,10.32,10.652000000000001,9.661,1
2093,b1e4_2(157),-0.996,-0.981,-0.915,-0.831,-0.9109999999999999,8.341000000000001,8.051,11.216,9.765,10.625,9.493,1
2094,b1e4_2(158),-0.996,-0.972,-0.903,-0.836,-0.9229999999999999,8.562000000000001,8.17,11.137,9.65,11.026,9.238,1
2095,b1e4_2(159),-0.995,-0.977,-0.903,-0.833,-0.915,8.555,7.752999999999999,10.69,10.172,10.873,9.412,1
2096,b1e4_2(160),-0.996,-0.981,-0.9159999999999999,-0.8220000000000001,-0.92,8.645,7.782,11.265999999999998,9.829,10.492,9.873,1
2097,b1e4_2(161),-0.997,-0.983,-0.922,-0.813,-0.92,9.043,7.313,11.931,9.361,10.319,9.939,1
2098,b1e4_2(162),-0.997,-0.978,-0.885,-0.845,-0.9129999999999999,8.943999999999999,7.234,12.042,9.236,10.469000000000001,9.539,1
2099,b1e4_2(163),-0.996,-0.943,-0.903,-0.8440000000000001,-0.899,8.321,8.066,11.536,9.406,10.784,9.322000000000001,1
2100,b1e4_2(164),-0.996,-0.963,-0.9279999999999999,-0.821,-0.919,8.4,7.796,11.155999999999999,9.567,11.374,9.173,1
2101,b1e4_2(165),-0.996,-0.975,-0.912,-0.8220000000000001,-0.9309999999999999,8.684,7.632999999999999,10.844000000000001,9.836,11.036,9.15,1
2102,b1e4_2(166),-0.997,-0.978,-0.907,-0.835,-0.912,8.664,7.699,11.172,9.679,11.008,9.231,1
2103,b1e4_2(167),-0.997,-0.982,-0.909,-0.838,-0.904,8.193,7.683,11.433,9.767999999999999,11.022,9.379,1
2104,b1e4_2(168),-0.996,-0.9790000000000001,-0.919,-0.8270000000000001,-0.909,8.493,7.824,11.523,9.612,10.802999999999999,9.602,1
2105,b1e4_2(169),-0.996,-0.978,-0.9059999999999999,-0.8370000000000001,-0.8909999999999999,8.635,8.029,11.530999999999999,9.423,10.913,9.554,1
2106,b1e4_2(170),-0.995,-0.977,-0.9059999999999999,-0.833,-0.912,8.434,7.574,10.970999999999998,9.902999999999999,10.446,9.88,1
2107,b1e4_2(171),-0.995,-0.981,-0.9059999999999999,-0.8320000000000001,-0.924,8.621,7.267,10.773,9.981,10.534,9.557,1
2108,b1e4_2(172),-0.997,-0.98,-0.905,-0.843,-0.892,8.616,7.606,10.863,10.13,10.741,9.487,1
2109,b1e4_2(173),-0.997,-0.978,-0.871,-0.885,-0.899,8.762,7.602,10.972000000000001,10.238,11.282,9.072000000000001,1
2110,b1e4_2(174),-0.996,-0.9129999999999999,-0.917,-0.858,-0.9059999999999999,8.587,7.847,10.857000000000001,10.204,10.797,9.437000000000001,1
2111,b1e4_2(175),-0.996,-0.9490000000000001,-0.9279999999999999,-0.8290000000000001,-0.912,8.331,7.872999999999999,11.364,9.576,10.969000000000001,9.588,1
2112,a4_1(0),-0.9840000000000001,-0.83,-0.966,-0.795,-0.794,12.075,10.807,11.145999999999999,10.524000000000001,3.022,2.524,1
2113,a4_1(1),-0.982,-0.826,-0.9640000000000001,-0.7859999999999999,-0.833,12.414000000000001,10.380999999999998,11.34,10.193999999999999,3.069,2.545,1
2114,a4_1(2),-0.985,-0.83,-0.9590000000000001,-0.782,-0.8909999999999999,11.995999999999999,10.885,11.015999999999998,10.442,3.0260000000000002,2.562,1
2115,a4_1(3),-0.987,-0.83,-0.961,-0.772,-0.8859999999999999,11.790999999999999,11.052999999999999,10.825999999999999,10.634,3.054,2.526,1
2116,a4_1(4),-0.987,-0.831,-0.946,-0.775,-0.845,12.338,10.538,11.319,10.249,3.123,2.5580000000000003,1
2117,a4_1(5),-0.985,-0.833,-0.9490000000000001,-0.7959999999999999,-0.883,12.339,10.615,11.325999999999999,10.267999999999999,3.028,2.688,1
2118,a4_1(6),-0.985,-0.8320000000000001,-0.96,-0.8,-0.784,12.005999999999998,10.824000000000002,11.355,10.164,3.0980000000000003,2.783,1
2119,a4_1(7),-0.983,-0.8340000000000001,-0.9620000000000001,-0.8,-0.838,11.802,10.987,11.276,10.296,3.032,2.667,1
2120,a4_1(8),-0.985,-0.8290000000000001,-0.965,-0.78,-0.8909999999999999,11.922,10.884,11.177999999999999,10.450999999999999,3.12,2.548,1
2121,a4_1(9),-0.986,-0.8290000000000001,-0.9590000000000001,-0.785,-0.905,11.642999999999999,11.059000000000001,11.227,10.262,3.275,2.6260000000000003,1
2122,a4_1(10),-0.985,-0.836,-0.963,-0.792,-0.89,12.333,10.455,11.69,9.863999999999999,3.09,2.7430000000000003,1
2123,a4_1(11),-0.9840000000000001,-0.8340000000000001,-0.958,-0.778,-0.816,11.87,10.722999999999999,11.198,10.214,3.0189999999999997,2.506,1
2124,a4_1(12),-0.9790000000000001,-0.8320000000000001,-0.9590000000000001,-0.7809999999999999,-0.823,11.507,11.097000000000001,11.181,10.305,3.13,2.46,1
2125,a4_1(13),-0.9840000000000001,-0.833,-0.946,-0.8440000000000001,-0.831,11.845999999999998,11.008,11.165,10.494000000000002,3.1310000000000002,2.595,1
2126,a4_1(14),-0.9890000000000001,-0.83,-0.9390000000000001,-0.875,-0.8029999999999999,12.073,10.823,11.376,10.265999999999998,3.122,2.6910000000000003,1
2127,a4_1(15),-0.987,-0.823,-0.961,-0.7759999999999999,-0.879,12.567,10.251,11.770999999999999,9.81,3.0389999999999997,2.535,1
2128,a4_1(16),-0.985,-0.8270000000000001,-0.966,-0.772,-0.802,12.777000000000001,10.082,11.870999999999999,9.655,3.0210000000000004,2.6060000000000003,1
2129,a4_1(17),-0.9840000000000001,-0.8340000000000001,-0.963,-0.778,-0.7929999999999999,12.698,10.258,11.743,9.855,3.252,2.721,1
2130,a4_1(18),-0.983,-0.838,-0.958,-0.8190000000000001,-0.83,12.144,10.87,11.187000000000001,10.610999999999999,3.219,2.675,1
2131,a4_1(19),-0.986,-0.831,-0.9670000000000001,-0.804,-0.877,12.362,10.501,11.225999999999999,10.503,3.122,2.326,1
2132,a4_1(20),-0.986,-0.833,-0.9690000000000001,-0.79,-0.878,12.745,10.154,11.595999999999998,9.895,3.299,2.7289999999999996,1
2133,a4_1(21),-0.9840000000000001,-0.836,-0.955,-0.807,-0.835,12.629000000000001,10.107999999999999,11.731,9.638,3.12,2.7680000000000002,1
2134,a4_1(22),-0.9840000000000001,-0.8290000000000001,-0.968,-0.773,-0.79,12.860999999999999,9.851,11.655999999999999,9.887,3.1439999999999997,2.438,1
2135,a4_1(23),-0.982,-0.833,-0.9620000000000001,-0.77,-0.7829999999999999,13.225,9.616,12.177999999999999,9.479,3.239,2.627,1
2136,a4_1(24),-0.9840000000000001,-0.833,-0.963,-0.7759999999999999,-0.888,12.841,9.847000000000001,11.753,9.68,3.238,2.516,1
2137,a4_1(25),-0.987,-0.828,-0.96,-0.823,-0.828,12.573,10.015,11.47,9.898,3.094,2.5180000000000002,1
2138,a4_1(26),-0.9890000000000001,-0.8290000000000001,-0.955,-0.792,-0.8420000000000001,12.235999999999999,10.412,11.087,10.333,3.122,2.6839999999999997,1
2139,a4_1(27),-0.986,-0.8270000000000001,-0.9670000000000001,-0.7759999999999999,-0.8759999999999999,11.668,11.06,10.835999999999999,10.4,3.176,2.688,1
2140,a4_1(28),-0.983,-0.825,-0.975,-0.777,-0.7859999999999999,11.556,11.25,10.841,10.492,3.055,2.676,1
2141,a4_1(29),-0.9840000000000001,-0.826,-0.97,-0.7709999999999999,-0.8859999999999999,11.577,11.179,10.899000000000001,10.672,2.8139999999999996,2.513,1
2142,a4_1(30),-0.986,-0.828,-0.973,-0.7709999999999999,-0.893,11.7,11.081,11.277000000000001,10.273,2.97,2.545,1
2143,a4_1(31),-0.985,-0.8320000000000001,-0.972,-0.78,-0.88,11.960999999999999,10.818,11.57,9.818999999999999,3.2739999999999996,2.66,1
2144,a4_1(32),-0.982,-0.8340000000000001,-0.9620000000000001,-0.795,-0.8490000000000001,11.665,11.024000000000001,11.29,10.071,3.447,2.614,1
2145,a4_1(33),-0.983,-0.831,-0.9590000000000001,-0.7829999999999999,-0.84,12.392000000000001,10.573,11.652999999999999,10.308,2.9560000000000004,2.5610000000000004,1
2146,a4_1(34),-0.982,-0.8290000000000001,-0.9620000000000001,-0.782,-0.8370000000000001,12.617,10.282,12.075,9.644,3.1510000000000002,2.556,1
2147,a4_1(35),-0.985,-0.831,-0.9640000000000001,-0.79,-0.888,12.295,10.645999999999999,11.261,10.314,3.3110000000000004,2.622,1
2148,a4_1(36),-0.987,-0.833,-0.968,-0.909,-0.775,12.777000000000001,10.119,11.754000000000001,9.86,3.202,2.622,1
2149,a4_1(37),-0.986,-0.828,-0.963,-0.79,-0.861,12.137,10.684000000000001,11.449000000000002,10.073,2.9530000000000003,2.614,1
2150,a4_1(38),-0.987,-0.828,-0.958,-0.794,-0.815,12.081,10.700999999999999,11.174000000000001,10.245999999999999,3.158,2.6519999999999997,1
2151,a4_1(39),-0.986,-0.83,-0.9590000000000001,-0.795,-0.792,12.737,10.113,11.665999999999999,9.937000000000001,3.386,2.55,1
2152,a4_1(40),-0.983,-0.828,-0.96,-0.7909999999999999,-0.8640000000000001,12.642999999999999,10.141,11.675,9.974,3.1510000000000002,2.489,1
2153,a4_1(41),-0.987,-0.8240000000000001,-0.968,-0.7909999999999999,-0.872,12.327,10.394,11.544,10.132,3.139,2.5140000000000002,1
2154,a4_1(42),-0.987,-0.8240000000000001,-0.9540000000000001,-0.789,-0.904,12.036,10.795,11.148,10.474,3.37,2.62,1
2155,a4_1(43),-0.985,-0.831,-0.955,-0.789,-0.892,11.602,11.225,11.036,10.437999999999999,3.321,2.8360000000000003,1
2156,a4_1(44),-0.983,-0.8290000000000001,-0.965,-0.7809999999999999,-0.871,11.86,10.915,10.952,10.655,3.18,2.495,1
2157,a4_1(45),-0.983,-0.83,-0.97,-0.779,-0.852,12.092,10.632,11.125,10.390999999999998,3.1260000000000003,2.576,1
2158,a4_1(46),-0.9840000000000001,-0.8370000000000001,-0.971,-0.8170000000000001,-0.853,12.009,10.677999999999999,10.957,10.423,3.236,2.668,1
2159,a4_1(47),-0.986,-0.8340000000000001,-0.971,-0.8170000000000001,-0.841,12.224,10.552999999999999,10.97,10.39,3.259,2.634,1
2160,a4_1(48),-0.987,-0.8290000000000001,-0.9570000000000001,-0.794,-0.851,12.807,9.948,11.642999999999999,9.766,3.045,2.5540000000000003,1
2161,a4_1(49),-0.985,-0.83,-0.9620000000000001,-0.7809999999999999,-0.9,12.931,9.863,11.863,9.6,3.032,2.506,1
2162,a4_1(50),-0.9840000000000001,-0.83,-0.961,-0.787,-0.885,12.788,10.262,11.784,9.846,3.248,2.58,1
2163,a4_1(51),-0.9840000000000001,-0.83,-0.9590000000000001,-0.79,-0.875,12.190999999999999,10.587,11.087,10.380999999999998,3.214,2.625,1
2164,a4_1(52),-0.986,-0.8240000000000001,-0.963,-0.787,-0.838,11.629000000000001,10.873,10.741,10.485,3.1660000000000004,2.541,1
2165,a4_1(53),-0.986,-0.825,-0.971,-0.784,-0.8320000000000001,11.401,11.306,11.009,10.390999999999998,3.2739999999999996,2.7889999999999997,1
2166,a4_1(54),-0.9840000000000001,-0.83,-0.972,-0.8190000000000001,-0.813,11.772,11.030999999999999,11.277000000000001,10.238999999999999,3.2439999999999998,2.8360000000000003,1
2167,a4_1(55),-0.985,-0.833,-0.9620000000000001,-0.7879999999999999,-0.815,12.593,10.368,11.565,10.068999999999999,3.1289999999999996,2.6180000000000003,1
2168,a4_1(56),-0.982,-0.83,-0.977,-0.789,-0.7909999999999999,12.892000000000001,9.956,11.665999999999999,9.905,3.2110000000000003,2.5669999999999997,1
2169,a4_1(57),-0.9840000000000001,-0.831,-0.9640000000000001,-0.7809999999999999,-0.904,12.503,10.338,11.272,10.145,3.265,2.576,1
2170,a4_1(58),-0.987,-0.828,-0.96,-0.7709999999999999,-0.89,11.561,11.237,11.037,10.4,3.13,2.639,1
2171,a4_1(59),-0.987,-0.825,-0.953,-0.782,-0.846,12.118,10.687999999999999,11.145999999999999,10.334000000000001,3.1630000000000003,2.5810000000000004,1
2172,a4_1(60),-0.983,-0.83,-0.966,-0.78,-0.905,12.414000000000001,10.415999999999999,11.423,10.038,3.0639999999999996,2.675,1
2173,a4_1(61),-0.982,-0.83,-0.968,-0.779,-0.889,12.332,10.550999999999998,11.466,10.042,3.0469999999999997,2.7230000000000003,1
2174,a4_1(62),-0.983,-0.83,-0.966,-0.7709999999999999,-0.868,12.955,9.841000000000001,11.889000000000001,9.564,3.255,2.662,1
2175,a4_1(63),-0.9840000000000001,-0.8320000000000001,-0.961,-0.7759999999999999,-0.831,13.529000000000002,9.334,12.404000000000002,9.128,3.1639999999999997,2.716,1
2176,a4_1(64),-0.985,-0.835,-0.946,-0.78,-0.8809999999999999,12.294,10.557,11.357000000000001,10.103,3.385,2.722,1
2177,a4_1(65),-0.983,-0.835,-0.9590000000000001,-0.789,-0.879,11.503,11.16,11.243,10.074,3.449,2.6489999999999996,1
2178,a4_1(66),-0.983,-0.8290000000000001,-0.963,-0.789,-0.873,12.434000000000001,10.414000000000001,11.88,9.855,3.055,2.419,1
2179,a4_1(67),-0.9840000000000001,-0.831,-0.9520000000000001,-0.785,-0.8390000000000001,12.144,10.72,11.86,9.834,3.197,2.6710000000000003,1
2180,a4_1(68),-0.985,-0.835,-0.958,-0.8859999999999999,-0.779,11.978,10.872,11.693,9.876,3.284,2.755,1
2181,a4_1(69),-0.985,-0.833,-0.9640000000000001,-0.857,-0.794,12.209000000000001,10.460999999999999,11.302999999999999,10.225,3.091,2.5380000000000003,1
2182,a4_1(70),-0.986,-0.8290000000000001,-0.97,-0.823,-0.8190000000000001,12.222000000000001,10.529000000000002,11.559000000000001,10.163,2.983,2.536,1
2183,a4_1(71),-0.985,-0.8320000000000001,-0.9690000000000001,-0.785,-0.8909999999999999,11.808,10.921,11.21,10.242,3.103,2.662,1
2184,a4_1(72),-0.983,-0.8320000000000001,-0.9670000000000001,-0.784,-0.866,12.786,10.009,11.972999999999999,9.404,3.0980000000000003,2.748,1
2185,a4_1(73),-0.9840000000000001,-0.8340000000000001,-0.9620000000000001,-0.785,-0.8490000000000001,11.91,10.91,11.288,10.221,3.0610000000000004,2.73,1
2186,a4_1(74),-0.987,-0.8290000000000001,-0.968,-0.777,-0.857,12.550999999999998,10.186,11.56,9.851,3.125,2.5,1
2187,a4_1(75),-0.987,-0.831,-0.9640000000000001,-0.784,-0.875,12.699000000000002,9.992,11.543,9.712,3.168,2.665,1
2188,a4_1(76),-0.987,-0.836,-0.97,-0.789,-0.872,11.93,10.748,10.856,10.445,3.048,2.62,1
2189,a4_1(77),-0.98,-0.826,-0.96,-0.7809999999999999,-0.82,11.89,10.908,11.061,10.502,3.1180000000000003,2.52,1
2190,a4_1(78),-0.98,-0.828,-0.96,-0.779,-0.8320000000000001,11.674000000000001,11.168,11.42,10.081,3.4019999999999997,2.5669999999999997,1
2191,a4_1(79),-0.983,-0.8340000000000001,-0.963,-0.778,-0.887,12.027999999999999,10.751,11.354000000000001,10.021,3.4389999999999996,2.6180000000000003,1
2192,a4_1(80),-0.986,-0.831,-0.971,-0.78,-0.899,12.218,10.495,10.963,10.445,3.29,2.6189999999999998,1
2193,a4_1(81),-0.987,-0.8320000000000001,-0.9670000000000001,-0.787,-0.8759999999999999,12.655,10.102,11.687999999999999,9.846,3.082,2.56,1
2194,a4_1(82),-0.987,-0.8320000000000001,-0.9570000000000001,-0.794,-0.8740000000000001,13.118,9.7,12.333,9.28,2.891,2.667,1
2195,a4_1(83),-0.986,-0.835,-0.9490000000000001,-0.773,-0.8140000000000001,13.366,9.545,12.295,9.384,3.179,2.6260000000000003,1
2196,a4_1(84),-0.985,-0.8370000000000001,-0.9570000000000001,-0.774,-0.877,12.867,10.047,11.698,9.972000000000001,3.19,2.508,1
2197,a4_1(85),-0.986,-0.83,-0.965,-0.782,-0.8859999999999999,12.364,10.485999999999999,11.229000000000001,10.243,3.241,2.535,1
2198,a4_1(86),-0.987,-0.831,-0.945,-0.805,-0.856,12.147,10.585,11.036,10.232000000000001,3.3710000000000004,2.7239999999999998,1
2199,a4_1(87),-0.986,-0.831,-0.966,-0.8540000000000001,-0.8109999999999999,12.436,10.258,11.512,9.889,3.177,2.742,1
2200,a4_1(88),-0.985,-0.825,-0.9620000000000001,-0.7809999999999999,-0.847,12.124,10.809000000000001,11.212,10.677,3.1639999999999997,2.491,1
2201,a4_1(89),-0.983,-0.826,-0.961,-0.7909999999999999,-0.8590000000000001,11.957,10.769,10.914000000000001,10.565,3.137,2.489,1
2202,a4_1(90),-0.985,-0.8340000000000001,-0.965,-0.789,-0.882,11.626,10.908,11.078,10.099,3.162,2.688,1
2203,a4_1(91),-0.988,-0.8320000000000001,-0.966,-0.774,-0.858,12.023,10.763,11.104000000000001,10.311,3.252,2.764,1
2204,a4_1(92),-0.9890000000000001,-0.83,-0.946,-0.807,-0.797,12.210999999999999,10.628,11.370999999999999,10.255,3.0980000000000003,2.7430000000000003,1
2205,a4_1(93),-0.9840000000000001,-0.826,-0.9570000000000001,-0.785,-0.853,11.749,10.966,10.959000000000001,10.509,3.157,2.6630000000000003,1
2206,a4_1(94),-0.981,-0.8220000000000001,-0.965,-0.79,-0.8440000000000001,12.04,10.800999999999998,11.345,10.219,3.451,2.491,1
2207,a4_1(95),-0.983,-0.828,-0.9590000000000001,-0.778,-0.892,11.935,10.798,11.343,10.198,3.241,2.468,1
2208,a4_1(96),-0.9840000000000001,-0.8290000000000001,-0.9590000000000001,-0.777,-0.895,11.958,10.595,11.286,10.04,3.034,2.67,1
2209,a4_1(97),-0.985,-0.828,-0.95,-0.784,-0.902,12.088,10.649000000000001,10.838,10.425,3.3139999999999996,2.799,1
2210,a4_1(98),-0.985,-0.8290000000000001,-0.96,-0.787,-0.8759999999999999,12.192,10.59,10.835,10.462,3.35,2.661,1
2211,a4_1(99),-0.9840000000000001,-0.8270000000000001,-0.9690000000000001,-0.7859999999999999,-0.8859999999999999,12.218,10.610999999999999,11.462,10.292,3.0269999999999997,2.697,1
2212,a4_1(100),-0.981,-0.828,-0.963,-0.784,-0.866,11.59,11.100999999999999,11.059000000000001,10.460999999999999,3.014,2.8480000000000003,1
2213,a4_1(101),-0.983,-0.8290000000000001,-0.9640000000000001,-0.7879999999999999,-0.903,11.606,11.011,10.925,10.365,3.185,2.7110000000000003,1
2214,a4_1(102),-0.986,-0.8340000000000001,-0.955,-0.789,-0.88,12.25,10.552,11.225999999999999,10.252,3.1310000000000002,2.528,1
2215,a4_1(103),-0.986,-0.835,-0.96,-0.778,-0.8420000000000001,12.345,10.472999999999999,11.37,10.236,3.115,2.457,1
2216,a4_1(104),-0.986,-0.83,-0.9590000000000001,-0.779,-0.841,12.452,10.339,11.556,9.993,3.1039999999999996,2.565,1
2217,a4_1(105),-0.982,-0.8320000000000001,-0.9520000000000001,-0.7809999999999999,-0.799,12.47,10.409,11.620999999999999,9.956,3.197,2.605,1
2218,a4_1(106),-0.98,-0.83,-0.9570000000000001,-0.78,-0.852,12.600999999999999,10.304,11.698,9.98,3.1239999999999997,2.447,1
2219,a4_1(107),-0.983,-0.83,-0.96,-0.787,-0.8809999999999999,12.595,10.279000000000002,11.681,9.985,3.0469999999999997,2.551,1
2220,a4_1(108),-0.986,-0.835,-0.966,-0.7979999999999999,-0.8640000000000001,12.248,10.594000000000001,11.019,10.432,3.355,2.6510000000000002,1
2221,a4_1(109),-0.986,-0.835,-0.9259999999999999,-0.818,-0.867,12.758,10.183,11.534,9.94,3.325,2.6189999999999998,1
2222,a4_1(110),-0.983,-0.828,-0.963,-0.792,-0.81,12.39,10.237,11.554,9.926,3.0260000000000002,2.495,1
2223,a4_1(111),-0.983,-0.8290000000000001,-0.972,-0.812,-0.7979999999999999,12.376,10.304,11.52,10.005,3.1069999999999998,2.51,1
2224,a4_1(112),-0.985,-0.831,-0.97,-0.879,-0.78,12.030999999999999,10.64,11.282,10.196,3.089,2.603,1
2225,a4_1(113),-0.987,-0.83,-0.966,-0.846,-0.8079999999999999,11.755999999999998,10.936,10.987,10.425,3.0810000000000004,2.603,1
2226,a4_1(114),-0.988,-0.833,-0.9540000000000001,-0.77,-0.899,12.215,10.605,11.417,10.165,2.951,2.522,1
2227,a4_1(115),-0.985,-0.838,-0.946,-0.787,-0.863,12.655999999999999,10.16,11.617,9.99,3.0389999999999997,2.681,1
2228,a4_1(116),-0.983,-0.836,-0.9570000000000001,-0.805,-0.851,11.958,10.839,11.061,10.507,3.1289999999999996,2.7539999999999996,1
2229,a4_1(117),-0.986,-0.838,-0.9690000000000001,-0.848,-0.807,12.045,10.83,11.225,10.389000000000001,2.991,2.521,1
2230,a4_1(118),-0.985,-0.833,-0.9670000000000001,-0.8170000000000001,-0.8340000000000001,12.493,10.158999999999999,11.382,10.026,3.008,2.615,1
2231,a4_1(119),-0.985,-0.8270000000000001,-0.975,-0.7929999999999999,-0.8340000000000001,12.719000000000001,10.042,11.48,9.854,3.299,2.7239999999999998,1
2232,a4_1(120),-0.9840000000000001,-0.826,-0.945,-0.821,-0.8390000000000001,12.807,9.974,11.623,9.781,3.355,2.63,1
2233,a4_1(121),-0.985,-0.83,-0.95,-0.769,-0.8270000000000001,12.482999999999999,10.272,11.378,10.16,2.9989999999999997,2.499,1
2234,a4_1(122),-0.985,-0.83,-0.955,-0.7659999999999999,-0.841,12.319,10.364,11.262,10.126,3.034,2.532,1
2235,a4_1(123),-0.985,-0.8340000000000001,-0.9670000000000001,-0.858,-0.789,12.392999999999999,10.334000000000001,11.265999999999998,10.042,3.167,2.725,1
2236,a4_1(124),-0.987,-0.8290000000000001,-0.9540000000000001,-0.877,-0.7759999999999999,11.739,10.995,10.832,10.679,3.1289999999999996,2.721,1
2237,a4_1(125),-0.987,-0.825,-0.963,-0.774,-0.858,11.864,10.985,11.31,10.325,3.082,2.728,1
2238,a4_1(126),-0.986,-0.8290000000000001,-0.968,-0.7709999999999999,-0.868,12.447000000000001,10.29,11.383,9.955,3.167,2.7230000000000003,1
2239,a4_1(127),-0.9840000000000001,-0.828,-0.9640000000000001,-0.792,-0.846,12.64,10.082,11.526,9.836,3.228,2.85,1
2240,a4_1(128),-0.9840000000000001,-0.8270000000000001,-0.96,-0.792,-0.875,12.462,10.392000000000001,11.491,10.095,3.182,2.694,1
2241,a4_1(129),-0.986,-0.826,-0.9590000000000001,-0.779,-0.917,12.520999999999999,10.388,11.642000000000001,9.966000000000001,3.159,2.57,1
2242,a4_1(130),-0.987,-0.8270000000000001,-0.973,-0.7929999999999999,-0.853,12.011,10.731,11.359000000000002,10.091000000000001,3.2689999999999997,2.734,1
2243,a4_1(131),-0.985,-0.828,-0.96,-0.7929999999999999,-0.875,11.712,11.029000000000002,10.694,10.610999999999999,3.418,2.7689999999999997,1
2244,a4_1(132),-0.985,-0.8290000000000001,-0.95,-0.7879999999999999,-0.871,11.767999999999999,10.92,10.824000000000002,10.687999999999999,3.178,2.474,1
2245,a4_1(133),-0.9840000000000001,-0.831,-0.955,-0.787,-0.83,12.036,10.644,11.177,10.280999999999999,3.068,2.5380000000000003,1
2246,a4_1(134),-0.985,-0.835,-0.958,-0.818,-0.826,12.679,9.961,11.767999999999999,9.536,3.032,2.792,1
2247,a4_1(135),-0.9840000000000001,-0.8290000000000001,-0.958,-0.804,-0.879,12.477,10.287,11.408,9.946,3.114,2.679,1
2248,a4_1(136),-0.985,-0.826,-0.9640000000000001,-0.7879999999999999,-0.8959999999999999,11.637,11.181,11.100999999999999,10.272,3.283,2.585,1
2249,a4_1(137),-0.986,-0.83,-0.968,-0.7829999999999999,-0.873,12.225,10.389000000000001,11.513,9.747,3.408,2.6710000000000003,1
2250,a4_1(138),-0.9840000000000001,-0.8290000000000001,-0.963,-0.784,-0.899,12.137,10.562999999999999,11.388,9.963,3.344,2.6060000000000003,1
2251,a4_1(139),-0.985,-0.8270000000000001,-0.953,-0.782,-0.905,12.052999999999999,10.716,11.088,10.392999999999999,3.122,2.506,1
2252,a4_1(140),-0.987,-0.825,-0.9570000000000001,-0.789,-0.919,12.548,10.187999999999999,11.56,9.97,3.043,2.406,1
2253,a4_1(141),-0.987,-0.831,-0.9540000000000001,-0.7859999999999999,-0.909,12.909,10.011000000000001,11.709000000000001,9.749,3.322,2.738,1
2254,a4_1(142),-0.985,-0.835,-0.943,-0.779,-0.8909999999999999,12.413,10.467,11.319,10.023,3.324,2.7289999999999996,1
2255,a4_1(143),-0.983,-0.826,-0.965,-0.785,-0.851,11.619000000000002,11.155999999999999,11.056,10.417,3.235,2.4019999999999997,1
2256,a4_1(144),-0.9840000000000001,-0.8270000000000001,-0.9640000000000001,-0.802,-0.858,11.950999999999999,10.931,11.061,10.591,3.222,2.419,1
2257,a4_1(145),-0.9840000000000001,-0.836,-0.9640000000000001,-0.8490000000000001,-0.8079999999999999,12.378,10.489,11.615,9.993,3.14,2.7560000000000002,1
2258,a4_1(146),-0.985,-0.833,-0.971,-0.852,-0.8190000000000001,12.488,10.43,11.827,9.676,3.25,2.7880000000000003,1
2259,a4_1(147),-0.986,-0.8340000000000001,-0.9520000000000001,-0.8140000000000001,-0.861,12.113,10.694,11.229000000000001,10.182,3.2039999999999997,2.568,1
2260,a4_1(148),-0.987,-0.8320000000000001,-0.9490000000000001,-0.778,-0.879,12.585,10.195,11.181,10.152000000000001,3.403,2.437,1
2261,a4_1(149),-0.9840000000000001,-0.826,-0.955,-0.782,-0.8270000000000001,12.314,10.314,11.196,10.072000000000001,3.36,2.555,1
