title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
c3_1(172),-0.988,-0.838,-0.968,-0.855,-0.8,12.194,10.242,10.925999999999998,8.837,5.7570000000000014,5.057,1
d2_1(20),-0.974,-0.8290000000000001,-0.936,-0.782,-0.888,11.890999999999998,10.947,11.154000000000002,10.378,3.0980000000000003,2.7880000000000003,1
a1e5_2(122),-0.998,-0.981,-0.964,-0.935,-0.906,7.311,6.151,5.2189999999999985,4.349,8.017000000000001,7.276,1
c1e3_2(155),-0.993,-0.978,-0.8740000000000001,-0.847,-0.884,8.571,7.733,11.286,9.933,10.434,9.789,1
c1e3_2(126),-0.993,-0.943,-0.868,-0.87,-0.893,8.62,7.683,11.029000000000002,10.206,10.968,9.248,1
b1e4_2(86),-0.996,-0.914,-0.939,-0.8540000000000001,-0.8740000000000001,8.554,7.849,11.064,9.848,10.553,9.581,1
b6e3_1(74),-0.998,-0.982,-0.9,-0.845,-0.903,7.811,7.087999999999999,11.62,9.641,10.267,9.28,1
a4_1(47),-0.986,-0.8340000000000001,-0.971,-0.8170000000000001,-0.841,12.224,10.553,10.97,10.39,3.259,2.634,1
a6e2_1(75),-0.998,-0.981,-0.909,-0.873,-0.865,8.01,6.699,11.126,9.934,10.84,8.468,1
e1_1(27),-0.963,-0.823,-0.78,-0.773,-0.8690000000000001,12.124,10.385,11.334,9.992,3.29,2.825,1
b3_1(67),-0.986,-0.838,-0.945,-0.901,-0.7879999999999999,11.661,10.951,11.233,10.087,3.3510000000000004,2.944,1
a2e6_2(100),-0.998,-0.981,-0.91,-0.8490000000000001,-0.8859999999999999,8.846,8.263,11.281,9.852,10.285,9.017,1
b3_1(150),-0.986,-0.852,-0.971,-0.861,-0.807,12.343,9.939,11.622,9.95,3.1460000000000004,2.542,1
b4_1(95),-0.982,-0.838,-0.966,-0.8859999999999999,-0.785,12.406,10.483,11.538,10.114,3.0660000000000003,2.441,1
b4_1(167),-0.979,-0.833,-0.946,-0.841,-0.825,11.936,10.836,11.001,10.555,3.46,2.565,1
d1_1(107),-0.982,-0.8290000000000001,-0.789,-0.912,-0.778,12.027,10.666,11.147,10.291,3.015,2.655,1
d1e2_1(134),-0.989,-0.91,-0.8809999999999999,-0.8640000000000001,-0.82,8.501,7.449,11.383,9.802,10.148,9.882,1
a2_1(161),-0.985,-0.938,-0.852,-0.858,-0.8420000000000001,11.513,10.832,11.013,10.439,2.853,2.377,1
d1e2_1(156),-0.99,-0.8740000000000001,-0.934,-0.852,-0.894,8.206,7.727,11.409,9.74,10.786,9.368,1
a3c1_2(164),-0.997,-0.981,-0.895,-0.821,-0.918,8.961,7.497000000000001,11.604,9.257,11.433,8.104,1
a4c6_2(30),-0.995,-0.982,-0.8859999999999999,-0.853,-0.904,8.586,7.184,11.082,10.199,10.544,9.329,1
a6_1(57),-0.988,-0.8240000000000001,-0.925,-0.787,-0.7859999999999999,11.959,10.579,11.326,10.078,2.917,2.657,1
d1e2_1(23),-0.989,-0.8740000000000001,-0.917,-0.863,-0.809,8.169,7.6960000000000015,12.212,9.276,11.505,8.589,1
a6e2_1(18),-0.998,-0.978,-0.92,-0.8540000000000001,-0.878,7.836,6.98,11.109000000000002,10.186,10.19,9.126,1
c1e3_1(39),-0.995,-0.9,-0.909,-0.855,-0.8590000000000001,8.607999999999999,7.287000000000001,11.686,9.907,10.09,10.072,1
d4_1(55),-0.983,-0.845,-0.926,-0.8170000000000001,-0.863,11.784,9.617,10.136,8.423,7.991,6.149,1
c6e4_1(83),-0.997,-0.983,-0.919,-0.8340000000000001,-0.912,8.192,7.294,11.29,10.255,10.333,9.414,1
e2_1(148),-0.988,-0.8320000000000001,-0.778,-0.8140000000000001,-0.855,11.467,11.1,10.978,10.197,3.3680000000000003,2.922,1
a3d6_2(142),-0.994,-0.983,-0.889,-0.843,-0.91,7.694,7.213999999999999,11.876,10.043,10.85,9.238,1
a5b6_1(56),-0.986,-0.954,-0.8590000000000001,-0.8690000000000001,-0.789,8.671,7.58,11.089,10.141,11.309,9.054,1
a2b1_2(134),-0.999,-0.984,-0.956,-0.862,-0.848,8.529,8.093,10.929,9.235,10.15,8.987,1
a3_1(58),-0.986,-0.8340000000000001,-0.965,-0.784,-0.89,12.341,10.523,10.948,10.039,3.633,3.056,1
d2_1(19),-0.973,-0.8270000000000001,-0.96,-0.789,-0.898,12.504,10.228,11.764,9.805,3.1180000000000003,2.776,1
d2_1(124),-0.979,-0.828,-0.927,-0.787,-0.826,12.208,10.727,11.33,10.299,3.227,2.732,1
d1e2_1(74),-0.994,-0.958,-0.873,-0.855,-0.799,8.683,7.34,11.41,10.017,10.517,9.684,1
c2_1(82),-0.982,-0.833,-0.963,-0.843,-0.8029999999999999,11.944,10.866,11.324000000000002,10.164,3.201,2.612,1
a6_1(137),-0.988,-0.826,-0.959,-0.7829999999999999,-0.795,12.132,10.501,11.229,10.326,3.074,2.438,1
b6e3_2(46),-0.999,-0.983,-0.918,-0.843,-0.89,8.383,7.785,10.968,9.498,10.305,9.092,1
a1e5_2(131),-0.998,-0.979,-0.96,-0.826,-0.8859999999999999,8.293,8.057,9.081,7.535,10.521,9.364,1
c3_1(37),-0.985,-0.825,-0.964,-0.87,-0.8079999999999999,12.191,10.079,10.91,9.554,4.348,3.726,1
a5b6_1(151),-0.988,-0.976,-0.8740000000000001,-0.847,-0.823,8.885,7.735,11.102,10.13,10.484000000000002,9.698,1
c5_1(21),-0.986,-0.835,-0.933,-0.804,-0.8440000000000001,11.514,11.018,10.865,10.289,3.036,2.781,1
a2b1_1(151),-0.999,-0.981,-0.945,-0.857,-0.857,7.782,6.9910000000000005,11.452,9.613,9.709,9.052,1
b3_1(91),-0.985,-0.8440000000000001,-0.917,-0.907,-0.789,12.032,10.658,11.704,9.689,3.36,3.022,1
e5_1(86),-0.983,-0.977,-0.836,-0.8740000000000001,-0.7929999999999999,10.787,9.34,9.421,7.777,8.39,7.576,1
d6e5_1(0),-0.999,-0.982,-0.948,-0.918,-0.818,8.187999999999999,6.735,11.111,9.02,9.71,8.925,1
a3c1_2(74),-0.998,-0.982,-0.938,-0.8220000000000001,-0.918,8.68,7.624,10.303,10.064,10.396,9.057,1
a4_1(78),-0.98,-0.828,-0.96,-0.779,-0.8320000000000001,11.674,11.168,11.42,10.081,3.402,2.567,1
a3_1(81),-0.986,-0.835,-0.966,-0.8320000000000001,-0.84,11.76,10.847,10.637,10.219,3.5380000000000003,2.859,1
d1_1(73),-0.985,-0.825,-0.812,-0.846,-0.847,11.818,10.923,10.893,10.615,3.277,2.615,1
a2b1_1(96),-0.999,-0.981,-0.953,-0.8540000000000001,-0.865,7.816,7.246,11.157,9.564,10.443,8.475,1
c2_1(125),-0.986,-0.83,-0.953,-0.78,-0.858,11.787,10.91,10.952,10.485,3.072,2.568,1
b2_1(67),-0.985,-0.8490000000000001,-0.934,-0.835,-0.867,11.787,10.816,9.993,9.323,5.823,5.419,1
c6_1(93),-0.984,-0.833,-0.95,-0.8690000000000001,-0.802,12.39,10.495,12.013,9.763,3.237,2.701,1
c1e3_2(130),-0.995,-0.971,-0.861,-0.8640000000000001,-0.853,8.604,7.902,11.125,9.938,10.507,9.773,1
c4_1(113),-0.987,-0.944,-0.8420000000000001,-0.878,-0.8109999999999999,11.905,10.38,10.394,10.085,7.126,5.702000000000001,1
d2_1(149),-0.976,-0.8240000000000001,-0.875,-0.8290000000000001,-0.885,12.249,10.421,11.374,10.111,3.138,2.6910000000000003,1
c2_1(107),-0.98,-0.8290000000000001,-0.955,-0.7829999999999999,-0.89,12.31,10.392,11.23,10.193,3.105,2.616,1
b1_1(68),-0.984,-0.831,-0.961,-0.825,-0.8490000000000001,12.076,10.524,11.043,10.442,3.1630000000000003,2.502,1
a4c6_2(59),-0.996,-0.982,-0.879,-0.853,-0.906,8.28,7.46,11.089,10.52,10.831,9.174,1
c1e3_2(73),-0.993,-0.91,-0.888,-0.863,-0.93,8.478,7.728,11.249,9.963,11.035,9.236,1
c1_1(125),-0.986,-0.83,-0.928,-0.778,-0.769,11.52,11.13,11.138,10.373,2.908,2.526,1
a5b6_1(129),-0.989,-0.961,-0.875,-0.8590000000000001,-0.816,9.151,7.434,11.175,10.103,10.838,9.387,1
a5b6_2(113),-0.988,-0.875,-0.928,-0.875,-0.8290000000000001,8.85,7.459,11.155,10.246,10.514,9.537,1
b1_1(130),-0.986,-0.898,-0.865,-0.87,-0.802,12.791,9.744,12.004,9.095,3.729,3.193,1
a4c6_1(12),-0.992,-0.977,-0.878,-0.846,-0.929,8.602,7.652,11.099,10.258,10.405,9.469,1
c6_1(14),-0.984,-0.826,-0.926,-0.775,-0.8590000000000001,11.813,10.757,11.197,10.365,3.135,2.737,1
a3d6_1(20),-0.994,-0.972,-0.865,-0.852,-0.875,8.443999999999999,7.355,11.417,9.874,10.152,9.98,1
b3_1(60),-0.984,-0.831,-0.967,-0.792,-0.868,12.336,10.476,11.975,10.098,2.792,2.474,1
a2_1(80),-0.985,-0.836,-0.963,-0.868,-0.802,12.403,10.236,11.726,9.915,2.902,2.314,1
a3_1(33),-0.984,-0.835,-0.97,-0.7759999999999999,-0.8759999999999999,11.76,10.965,10.693,10.372,3.4530000000000003,2.794,1
a6e2_2(74),-0.996,-0.976,-0.885,-0.8390000000000001,-0.8859999999999999,8.623,7.772,11.559,9.397,10.583,9.624,1
c6e4_2(167),-0.998,-0.982,-0.918,-0.8390000000000001,-0.898,8.335,7.822,10.839,9.471,10.308,9.045,1
b1_1(35),-0.986,-0.8340000000000001,-0.966,-0.7759999999999999,-0.857,12.545,9.974,11.571,9.996,3.093,2.478,1
e4_1(134),-0.971,-0.828,-0.948,-0.789,-0.76,11.892,10.852,10.082,9.956,5.596,4.585,1
c4_1(123),-0.983,-0.917,-0.8540000000000001,-0.865,-0.813,11.949000000000002,10.468,10.928,9.842,6.6370000000000005,5.976,1
d2_1(156),-0.98,-0.825,-0.955,-0.867,-0.782,12.515,10.281,11.739,9.698,2.9730000000000003,2.583,1
a3d6_2(95),-0.996,-0.979,-0.885,-0.8490000000000001,-0.88,7.914,7.34,11.361,10.19,10.698,9.194,1
b5_1(125),-0.982,-0.825,-0.951,-0.784,-0.83,12.877,10.02,11.693,9.85,3.404,2.742,1
a4d1_2(129),-0.998,-0.982,-0.943,-0.846,-0.883,8.584,7.641,10.714,10.04,10.602,9.141,1
a3c1_2(58),-0.998,-0.982,-0.905,-0.847,-0.893,8.084,7.945,11.076,9.699,10.575,9.233,1
a5b6_1(104),-0.99,-0.932,-0.884,-0.8540000000000001,-0.843,8.642999999999999,7.911,11.918,9.495,11.568,8.545,1
b6e3_2(115),-0.999,-0.983,-0.905,-0.857,-0.8809999999999999,8.748,7.468,11.355,9.449,10.063,9.577,1
a5b6_1(91),-0.992,-0.939,-0.898,-0.846,-0.899,8.488,7.9,11.254,10.098,10.932,9.177,1
a6e2_2(134),-0.997,-0.978,-0.946,-0.835,-0.889,8.765,7.76,10.741,9.386,10.313,9.371,1
c4_1(81),-0.987,-0.83,-0.963,-0.9,-0.8029999999999999,12.505999999999998,10.224,11.115,9.822,5.481,4.388,1
a3c1_1(124),-0.999,-0.983,-0.913,-0.838,-0.892,8.174,7.182,10.547,10.469,10.152,9.023,1
a2b1_1(62),-0.999,-0.983,-0.961,-0.88,-0.825,7.757999999999999,7.024,10.277,9.581,9.609,8.529,1
a5_1(175),-0.987,-0.831,-0.955,-0.7809999999999999,-0.851,11.824000000000002,10.866,10.951,10.704,3.029,2.309,1
a3c1_1(31),-0.998,-0.982,-0.922,-0.8340000000000001,-0.892,8.356,6.763,10.822,10.356,10.267,9.09,1
a2e6_1(142),-0.998,-0.983,-0.885,-0.835,-0.94,8.443,7.569,12.675999999999998,8.964,10.890999999999998,8.411,1
e4_1(20),-0.986,-0.831,-0.94,-0.8220000000000001,-0.826,12.861,9.911,10.804,9.35,5.864,4.121,1
a1e5_1(51),-0.999,-0.979,-0.959,-0.861,-0.845,7.772,7.103,6.822,6.541,9.844,9.189,1
a3d6_2(53),-0.992,-0.968,-0.8640000000000001,-0.858,-0.924,7.144,6.744,11.535,10.045,10.694,9.249,1
a5b6_1(88),-0.99,-0.964,-0.8590000000000001,-0.8690000000000001,-0.894,8.912,7.557,11.205,10.339,10.768,9.826,1
a5e1_1(95),-0.996,-0.98,-0.912,-0.835,-0.883,7.978,6.972,11.175,10.211,9.986,9.557,1
a2e6_1(29),-0.998,-0.977,-0.904,-0.861,-0.867,9.658,7.726,10.88,9.61,10.503,9.007,1
a6e2_2(98),-0.998,-0.981,-0.916,-0.87,-0.862,8.776,7.461,10.380999999999998,9.95,10.257,9.449,1
c1e3_1(16),-0.994,-0.979,-0.863,-0.851,-0.8859999999999999,8.476,7.575,11.065,10.157,10.38,9.797,1
c1e3_1(6),-0.995,-0.95,-0.871,-0.8540000000000001,-0.922,8.538,7.226,11.707,9.622,10.143,9.76,1
a2b1_2(159),-0.998,-0.983,-0.953,-0.852,-0.858,8.68,7.595,11.033,9.119,9.931,9.44,1
a4d1_1(2),-0.998,-0.983,-0.9,-0.843,-0.902,8.235,6.937,10.822,10.509,10.399,9.103,1
a6e2_1(63),-0.992,-0.8420000000000001,-0.977,-0.88,-0.856,7.792000000000002,7.138,11.268,10.75,10.452,9.306,1
e3_1(137),-0.981,-0.8290000000000001,-0.78,-0.82,-0.918,11.74,11.154000000000002,10.485,9.708,5.5310000000000015,4.689,1
a4d1_2(114),-0.998,-0.982,-0.892,-0.843,-0.93,8.873,7.515,11.319,9.386,10.065,9.393,1
a4c6_2(72),-0.989,-0.917,-0.878,-0.88,-0.906,8.43,7.992000000000001,11.534,9.615,11.31,8.814,1
a6e2_2(130),-0.998,-0.981,-0.938,-0.882,-0.83,8.792,7.707000000000002,10.43,10.0,10.541,9.313,1
e5_1(7),-0.98,-0.986,-0.86,-0.8640000000000001,-0.7879999999999999,10.501,9.767,10.032,8.78,6.888,5.77,1
b2_1(97),-0.987,-0.879,-0.897,-0.852,-0.79,11.78,10.242,10.104,9.234,6.941,5.148,1
e1_1(40),-0.955,-0.825,-0.774,-0.777,-0.865,12.177,10.821,11.279000000000002,10.347,3.306,2.72,1
c4_1(56),-0.986,-0.975,-0.853,-0.8690000000000001,-0.797,12.895,9.733,11.404000000000002,8.861,7.489,5.354,1
b5_1(131),-0.984,-0.8270000000000001,-0.95,-0.7959999999999999,-0.8,11.892,10.639,11.04,10.592,2.9760000000000004,2.483,1
c4_1(22),-0.985,-0.972,-0.843,-0.9,-0.792,12.091,10.253,10.453,9.41,6.854,5.422999999999999,1
d2_1(143),-0.977,-0.828,-0.89,-0.785,-0.794,11.744000000000002,10.914,11.288,10.245,3.297,2.639,1
b6e3_1(127),-0.998,-0.975,-0.899,-0.841,-0.912,7.773,6.83,11.556,9.829,10.468,9.071,1
c3_1(118),-0.987,-0.8370000000000001,-0.975,-0.877,-0.78,11.94,10.488,10.434,9.376,5.8020000000000005,5.226,1
a1e5_1(1),-0.996,-0.968,-0.976,-0.88,-0.879,7.138,6.37,5.97,5.349,8.123,6.532,1
a5e1_2(32),-0.998,-0.982,-0.96,-0.813,-0.944,8.663,7.4689999999999985,11.086,8.899,10.137,9.364,1
b6_1(10),-0.976,-0.83,-0.943,-0.912,-0.784,11.69,10.943,11.002,10.582,2.947,2.472,1
c1e3_1(0),-0.993,-0.927,-0.901,-0.85,-0.878,8.231,7.599,11.437,9.836,10.611,9.599,1
a1e5_1(171),-0.998,-0.982,-0.962,-0.943,-0.807,8.396,7.59,9.195,7.855,11.007,9.864,1
b1e4_2(134),-0.997,-0.982,-0.904,-0.848,-0.908,8.175,7.7639999999999985,11.255999999999998,9.882,11.139,9.365,1
c4_1(61),-0.988,-0.927,-0.856,-0.885,-0.794,11.785,10.435,11.137,9.685,5.67,4.555,1
d6_1(138),-0.979,-0.83,-0.954,-0.784,-0.8859999999999999,12.535,10.279000000000002,11.858,10.056,3.341,2.898,1
d6_1(68),-0.983,-0.8340000000000001,-0.958,-0.7759999999999999,-0.8859999999999999,11.996,10.475,11.048,10.157,3.189,2.923,1
a5e1_1(93),-0.997,-0.982,-0.8420000000000001,-0.884,-0.922,8.17,7.004,11.148,10.576,10.736,8.868,1
a4_1(10),-0.985,-0.836,-0.963,-0.792,-0.89,12.333,10.455,11.69,9.864,3.09,2.7430000000000003,1
b1e2_2(34),-0.989,-0.903,-0.93,-0.843,-0.909,8.831,7.845,11.162,10.025,10.228,9.654,1
b4_1(30),-0.983,-0.8320000000000001,-0.955,-0.843,-0.841,11.892,11.002,11.234000000000002,10.339,3.0660000000000003,2.613,1
a6e2_2(70),-0.994,-0.978,-0.878,-0.853,-0.911,8.251,7.752999999999999,11.835,9.099,11.327,8.885,1
a3d6_2(18),-0.997,-0.983,-0.888,-0.8590000000000001,-0.89,8.156,7.192,11.185,10.413,10.54,9.345,1
b1e4_1(47),-0.997,-0.937,-0.907,-0.852,-0.903,8.297,7.434,10.656,10.233,11.103,9.467,1
a5e1_1(128),-0.996,-0.979,-0.928,-0.8240000000000001,-0.92,7.786,7.151,11.312,10.358,10.683,9.105,1
a4d1_1(60),-0.997,-0.981,-0.8740000000000001,-0.857,-0.91,7.922999999999999,7.336,11.968,9.491,10.519,8.917,1
b6_1(104),-0.979,-0.833,-0.96,-0.7879999999999999,-0.871,12.322,10.156,11.663,9.734,3.04,2.625,1
a3c1_1(116),-0.997,-0.981,-0.893,-0.851,-0.868,8.758,7.091,11.785,9.419,9.633,9.521,1
d6e5_1(175),-0.998,-0.982,-0.931,-0.931,-0.8190000000000001,8.323,7.158,10.645,10.086,10.345,8.752,1
a2b1_2(172),-0.998,-0.981,-0.932,-0.848,-0.88,8.545,7.669,11.309,9.26,9.986,9.309,1
b1e2_2(45),-0.989,-0.925,-0.906,-0.841,-0.882,8.792,7.56,10.634,10.376,10.608,9.221,1
b5_1(108),-0.984,-0.8340000000000001,-0.955,-0.7759999999999999,-0.8340000000000001,12.874,10.056,11.663,10.001,3.29,2.647,1
c5_1(63),-0.987,-0.8370000000000001,-0.964,-0.841,-0.82,12.001,10.557,11.015999999999998,10.241,3.3080000000000003,2.647,1
c4_1(96),-0.984,-0.8270000000000001,-0.965,-0.8590000000000001,-0.8009999999999999,12.206,10.294,12.118,9.891,2.591,2.229,1
d2_1(53),-0.973,-0.826,-0.944,-0.7909999999999999,-0.902,12.157,10.614,11.353,10.295,3.074,2.676,1
a2_1(38),-0.987,-0.8390000000000001,-0.959,-0.83,-0.82,12.589,9.871,12.048,9.571,3.026,2.479,1
c6_1(96),-0.985,-0.835,-0.962,-0.8240000000000001,-0.8190000000000001,12.192,10.608,11.244000000000002,10.289,3.4560000000000004,2.937,1
c5_1(14),-0.985,-0.8370000000000001,-0.967,-0.88,-0.7859999999999999,12.043,10.707,11.161,10.356,3.417,2.865,1
d2_1(85),-0.976,-0.828,-0.954,-0.7709999999999999,-0.794,12.312,10.252,11.564,9.761,2.9530000000000003,2.739,1
a1e5_1(70),-0.998,-0.968,-0.973,-0.8320000000000001,-0.885,7.9060000000000015,7.195,7.956,6.314,9.312,8.369,1
d4_1(83),-0.984,-0.945,-0.843,-0.889,-0.795,11.827,10.177,10.49,8.309,8.139,6.256,1
b1_1(153),-0.986,-0.933,-0.847,-0.8640000000000001,-0.7979999999999999,12.643,9.766,11.464,9.596,3.4410000000000003,3.133,1
d6e5_2(117),-0.998,-0.982,-0.934,-0.871,-0.845,8.335,7.7360000000000015,11.244000000000002,9.475,10.26,8.855,1
b6e3_2(136),-0.998,-0.981,-0.903,-0.855,-0.885,8.587,7.526,11.013,9.78,9.835,9.449,1
c6e4_1(170),-0.998,-0.98,-0.933,-0.878,-0.8370000000000001,7.6720000000000015,7.353,11.171,9.933,10.517,9.335,1
b3_1(124),-0.986,-0.8440000000000001,-0.941,-0.872,-0.7859999999999999,11.706,10.888,11.286,10.143,3.552,2.7060000000000004,1
a6_1(87),-0.984,-0.83,-0.947,-0.7909999999999999,-0.845,12.817,9.94,11.855,9.695,2.944,2.488,1
a5b6_1(140),-0.988,-0.969,-0.868,-0.865,-0.816,9.032,7.275,11.723,9.481,10.237,9.668,1
d1_1(132),-0.972,-0.831,-0.871,-0.8240000000000001,-0.821,11.757,11.072,11.024,10.608,3.045,2.495,1
d5_1(118),-0.987,-0.971,-0.8390000000000001,-0.877,-0.7909999999999999,11.675999999999998,9.021,10.981,8.627,6.574,5.542000000000002,1
a3d6_1(46),-0.995,-0.963,-0.852,-0.872,-0.904,8.094,7.76,11.339,9.713,10.569,9.3,1
b5_1(45),-0.982,-0.8290000000000001,-0.951,-0.8109999999999999,-0.882,11.675999999999998,10.909,11.19,10.137,3.122,2.69,1
c6e4_2(125),-0.998,-0.982,-0.94,-0.8540000000000001,-0.872,8.457,7.606,10.884,9.555,10.464,8.896,1
a4c6_2(146),-0.996,-0.981,-0.8640000000000001,-0.852,-0.932,8.38,7.491,10.992,10.376,10.485,9.304,1
a5b6_2(70),-0.985,-0.863,-0.972,-0.867,-0.852,8.392999999999999,7.851,11.315,9.88,10.737,9.347,1
a3_1(88),-0.981,-0.8290000000000001,-0.962,-0.846,-0.8109999999999999,12.157,10.359000000000002,11.172,9.787,3.508,3.005,1
d6e5_2(30),-0.999,-0.983,-0.959,-0.913,-0.8240000000000001,8.374,7.598,10.691,9.486,9.975,8.902000000000003,1
d2_1(28),-0.977,-0.833,-0.9,-0.81,-0.8,12.272,10.276,11.395,9.91,3.083,2.922,1
a3d6_2(50),-0.994,-0.978,-0.873,-0.8690000000000001,-0.8690000000000001,8.853,6.756,12.019,9.528,10.389,9.521,1
b6_1(31),-0.979,-0.833,-0.952,-0.8909999999999999,-0.795,12.433,10.167,11.864,9.646,2.974,2.673,1
e3_1(154),-0.982,-0.8220000000000001,-0.782,-0.897,-0.7929999999999999,12.299,10.691,10.771,9.516,5.345,4.7810000000000015,1
a6e2_2(119),-0.998,-0.982,-0.93,-0.86,-0.8590000000000001,8.67,7.68,11.122,9.285,10.136,9.68,1
d1_1(136),-0.967,-0.82,-0.82,-0.85,-0.7829999999999999,12.151,10.661,11.388,10.139,3.149,2.762,1
e4_1(131),-0.983,-0.83,-0.95,-0.8,-0.8420000000000001,12.452,10.298,10.958,9.312,5.053,4.886,1
b2_1(124),-0.985,-0.938,-0.8590000000000001,-0.898,-0.7959999999999999,11.484000000000002,10.709,10.526,9.492,6.377000000000002,5.024,1
c3_1(30),-0.987,-0.838,-0.956,-0.885,-0.7829999999999999,11.787,10.327,10.107,9.479,6.242000000000001,4.533,1
e1_1(138),-0.8340000000000001,-0.922,-0.7709999999999999,-0.772,-0.856,12.427,10.331,11.344,10.229,3.2880000000000003,2.5580000000000003,1
a3_1(48),-0.985,-0.8290000000000001,-0.97,-0.8420000000000001,-0.799,11.491,11.15,10.879,10.115,3.556,2.989,1
a3_1(21),-0.988,-0.833,-0.957,-0.89,-0.777,12.505,10.354,11.44,9.647,3.429,3.075,1
a6_1(34),-0.986,-0.833,-0.949,-0.785,-0.764,11.536,11.101,10.816,10.581,3.102,2.497,1
d6e5_1(108),-0.999,-0.98,-0.941,-0.928,-0.815,7.591,6.972,11.358,8.995,10.331,8.687000000000001,1
c2_1(139),-0.983,-0.8320000000000001,-0.967,-0.7829999999999999,-0.8809999999999999,12.63,9.938,11.716,9.736,2.9410000000000003,2.545,1
a3c1_2(121),-0.998,-0.982,-0.907,-0.8340000000000001,-0.927,8.402000000000001,7.693,10.93,9.54,10.242,9.266,1
b3_1(174),-0.986,-0.845,-0.932,-0.915,-0.7909999999999999,12.528,10.186,11.792,9.231,4.112,3.41,1
d3_1(81),-0.983,-0.83,-0.947,-0.8809999999999999,-0.784,12.539,10.182,11.561,9.762,3.007,2.768,1
b6_1(1),-0.977,-0.836,-0.937,-0.83,-0.833,12.164,10.658,11.153,10.444,3.398,2.652,1
a3d6_2(170),-0.995,-0.981,-0.872,-0.861,-0.885,8.204,7.34,10.8,10.487,10.077,9.515,1
e3_1(0),-0.981,-0.8240000000000001,-0.79,-0.907,-0.787,12.124,10.720999999999998,10.316,9.998,5.4270000000000005,4.711,1
b4_1(100),-0.981,-0.8290000000000001,-0.966,-0.805,-0.841,12.619000000000002,10.036,11.797,9.649,3.054,2.571,1
c3_1(47),-0.99,-0.836,-0.974,-0.872,-0.792,11.433,10.605,10.748,9.447,4.83,3.957,1
a4d1_2(32),-0.998,-0.983,-0.907,-0.8340000000000001,-0.917,8.602,7.827000000000001,11.323,9.617,10.321,9.395,1
d2_1(128),-0.964,-0.823,-0.955,-0.799,-0.777,11.976,10.792,11.022,10.254,3.417,2.814,1
d2_1(139),-0.972,-0.828,-0.953,-0.784,-0.773,12.425999999999998,10.334,11.587,9.897,3.272,2.672,1
c1e3_1(1),-0.989,-0.88,-0.945,-0.856,-0.882,8.692,7.415,11.707,9.615,10.419,9.912,1
a2e6_2(138),-0.999,-0.981,-0.93,-0.828,-0.902,8.93,7.966,10.816,9.872,10.508,9.143,1
c4_1(29),-0.984,-0.8290000000000001,-0.959,-0.875,-0.861,12.3,10.128,11.821,10.159,2.637,2.339,1
a3c1_1(146),-0.998,-0.979,-0.902,-0.855,-0.894,8.202,7.268,11.21,9.847,10.215,9.048,1
d6e5_2(26),-0.998,-0.982,-0.91,-0.8690000000000001,-0.863,8.722000000000001,7.721,11.201,9.355,9.931,9.204,1
d6_1(75),-0.976,-0.83,-0.956,-0.764,-0.872,11.803,10.936,10.757,10.635,3.265,2.814,1
a4_1(46),-0.984,-0.8370000000000001,-0.971,-0.8170000000000001,-0.853,12.009,10.678,10.957,10.423,3.236,2.668,1
b3_1(14),-0.985,-0.836,-0.938,-0.8859999999999999,-0.802,11.614,11.012,11.084,10.38,3.12,2.901,1
b1_1(44),-0.981,-0.8270000000000001,-0.953,-0.918,-0.7929999999999999,12.087,10.561,11.323,9.931,3.105,2.635,1
a4c6_2(94),-0.99,-0.968,-0.8640000000000001,-0.863,-0.906,8.039,8.015,11.774,9.542,11.172,8.906,1
a2b1_1(172),-0.999,-0.983,-0.96,-0.867,-0.847,7.932,7.086,10.222,9.571,9.229,8.971,1
d6e5_1(125),-0.999,-0.983,-0.942,-0.885,-0.84,8.203,7.397,11.095,9.916,10.265,9.07,1
b3_1(49),-0.984,-0.8320000000000001,-0.971,-0.8009999999999999,-0.8590000000000001,11.389,11.012,11.167,10.464,2.8510000000000004,2.418,1
c6e4_2(156),-0.998,-0.98,-0.933,-0.846,-0.882,8.759,7.566,11.337,9.263,10.171,9.445,1
a4d1_2(107),-0.998,-0.983,-0.937,-0.847,-0.88,8.925,7.4129999999999985,11.195,9.526,10.066,9.505,1
c4_1(84),-0.985,-0.845,-0.938,-0.87,-0.843,12.134,10.269,11.869000000000002,10.111,2.698,2.212,1
a4d1_2(0),-0.996,-0.974,-0.8809999999999999,-0.856,-0.88,8.702,7.559,11.254,9.931,10.01,9.912,1
a1e5_1(121),-0.998,-0.983,-0.962,-0.8590000000000001,-0.845,8.41,7.688,8.972000000000003,7.659,10.97,9.237,1
a4d1_1(9),-0.994,-0.97,-0.853,-0.899,-0.9,8.15,7.354,12.531,9.419,10.880999999999998,8.878,1
d6e5_2(139),-0.998,-0.982,-0.954,-0.8690000000000001,-0.843,8.908,7.265,11.035,9.83,9.865,9.08,1
a2e6_1(94),-0.998,-0.981,-0.909,-0.836,-0.91,9.104,8.102,11.765999999999998,8.93,11.302,8.344,1
d6_1(165),-0.981,-0.826,-0.949,-0.775,-0.88,12.126,10.633,11.568,10.057,3.036,2.736,1
b1e4_1(26),-0.997,-0.907,-0.972,-0.838,-0.924,8.419,7.515,11.514,9.643,10.745,9.736,1
